transit;diff;pre;ade;tum;imm
841;1608;0;108;0;15
850;1596;0;108;0;19
862;1578;0;102;0;18
854;1591;0;113;0;15
874;1566;0;110;0;15
864;1578;0;127;0;15
854;1589;0;138;0;15
850;1595;0;144;0;20
855;1589;0;147;0;24
858;1586;0;155;0;23
862;1581;0;150;0;29
867;1573;0;149;0;28
860;1577;0;175;0;30
853;1583;0;163;0;35
848;1595;0;172;0;35
859;1579;0;176;0;40
859;1575;0;171;0;45
850;1593;0;158;0;56
851;1591;0;121;0;52
844;1603;0;105;0;41
856;1590;0;99;0;38
852;1590;0;96;0;36
832;1610;0;90;0;30
840;1601;0;98;0;27
839;1605;0;99;0;25
843;1605;0;96;0;22
852;1596;0;103;0;18
865;1577;0;108;0;13
853;1594;0;127;0;0
864;1578;0;153;0;5
853;1590;0;159;0;5
869;1571;0;183;0;5
860;1575;0;204;0;20
836;1598;0;205;0;25
844;1592;0;213;0;25
833;1608;0;226;0;25
845;1597;0;242;0;25
856;1576;0;252;0;30
846;1586;0;256;0;41
858;1575;0;249;0;46
857;1577;0;255;0;45
860;1573;0;272;0;55
843;1590;0;250;0;58
860;1571;0;233;0;51
864;1569;0;244;0;55
873;1559;0;235;0;65
876;1559;0;217;0;69
859;1571;0;204;0;65
872;1571;0;204;0;66
898;1534;0;187;0;60
867;1568;0;195;0;59
883;1553;0;179;0;53
885;1555;0;175;0;55
897;1542;0;160;0;49
903;1537;0;157;0;45
904;1533;0;159;0;42
893;1544;0;165;0;45
880;1565;0;158;0;38
876;1566;0;172;0;38
873;1560;0;197;0;30
853;1581;0;204;0;28
863;1571;0;226;0;27
881;1551;0;229;0;26
872;1555;0;246;0;35
883;1548;0;248;0;40
901;1534;0;257;0;43
902;1537;0;263;0;40
895;1538;0;287;0;34
902;1528;0;300;0;38
893;1533;0;318;0;40
879;1548;0;338;0;52
870;1564;0;328;0;66
876;1555;0;312;0;65
879;1546;0;301;0;58
873;1548;0;333;1;51
862;1562;0;349;3;52
881;1540;0;379;12;50
885;1532;0;418;11;55
886;1529;0;488;13;53
880;1525;0;545;16;48
891;1516;0;588;27;57
898;1514;0;650;26;60
896;1509;0;688;22;71
908;1488;0;684;19;75
913;1491;0;705;23;80
926;1472;0;718;20;83
928;1471;0;727;20;87
925;1482;0;735;18;96
930;1467;0;752;73;117
918;1477;0;789;53;160
924;1470;0;703;46;174
926;1472;0;655;50;178
923;1485;0;611;44;169
912;1485;0;573;57;174
922;1478;0;489;46;176
915;1490;0;390;49;163
936;1477;0;335;88;170
903;1526;0;288;55;160
918;1512;0;251;60;133
889;1529;0;226;50;115
883;1546;0;208;42;92
888;1541;0;192;34;74
879;1558;0;185;31;58
870;1571;0;186;27;55
881;1551;0;195;132;65
864;1572;0;194;148;62
863;1567;0;198;132;70
865;1573;0;197;115;55
875;1559;0;203;101;44
880;1557;0;199;91;44
882;1556;0;198;92;40
870;1566;0;211;87;40
885;1550;0;197;543;140
886;1545;0;145;358;180
888;1536;0;118;237;174
880;1549;0;84;156;165
865;1569;0;57;89;164
852;1594;0;35;52;155
853;1596;0;18;24;154
857;1592;0;9;27;153
853;1597;0;10;73;154
856;1591;0;4;41;148
839;1609;0;4;29;140
829;1619;0;5;24;46
827;1623;0;7;21;5
823;1626;0;8;18;5
835;1615;0;8;19;5
840;1608;0;8;18;5
833;1615;0;8;126;5
843;1607;0;11;125;5
841;1605;0;11;124;5
849;1598;0;12;124;0
851;1596;0;13;124;0
863;1578;0;15;134;0
866;1582;0;16;134;0
870;1576;0;22;134;0
871;1573;0;15;771;210
888;1544;0;14;353;225
879;1558;0;5;141;235
879;1567;0;0;21;235
860;1589;0;0;4;235
851;1599;0;0;0;235
850;1600;0;0;0;235
838;1612;0;0;0;235
824;1626;0;0;0;235
809;1641;0;0;0;235
799;1651;0;0;0;235
814;1636;0;0;0;25
819;1631;0;0;0;10
819;1631;0;3;0;0
813;1637;0;3;0;0
806;1644;0;3;0;0
804;1646;0;3;0;0
802;1648;0;3;0;0
799;1651;0;3;0;0
809;1641;0;4;0;0
811;1639;0;4;0;0
801;1649;0;4;0;0
812;1638;0;9;0;0
830;1619;0;11;0;0
831;1619;0;12;0;0
844;1606;0;12;0;0
838;1614;0;11;0;0
832;1618;0;11;0;0
828;1622;0;12;0;0
815;1637;0;11;0;0
826;1626;0;13;0;0
824;1626;0;18;0;0
831;1619;0;18;0;0
835;1615;0;22;0;0
834;1617;0;21;0;0
832;1617;0;29;0;0
825;1626;0;35;0;0
830;1618;0;38;0;0
820;1629;0;38;0;0
818;1633;0;38;0;0
815;1634;0;41;0;0
800;1652;0;50;0;0
791;1658;0;55;0;0
799;1652;0;55;0;0
784;1664;0;62;0;0
779;1668;0;77;0;0
795;1653;0;89;0;0
798;1645;0;104;0;0
805;1645;0;127;0;0
804;1642;0;137;0;0
794;1647;0;157;0;0
809;1636;0;172;0;0
823;1624;0;198;0;0
841;1610;0;216;0;5
842;1606;0;222;0;5
833;1610;0;249;0;15
842;1602;0;248;0;25
838;1596;0;250;0;35
834;1607;0;216;0;40
839;1607;0;206;0;45
839;1607;0;206;0;45
828;1620;0;193;0;45
827;1609;0;189;0;47
827;1616;0;168;0;51
818;1631;0;154;0;58
817;1629;0;132;0;57
820;1623;0;123;0;49
819;1628;0;124;0;41
815;1630;0;112;0;32
811;1635;0;106;0;28
828;1619;0;101;0;25
828;1615;0;99;0;22
832;1615;0;112;0;19
834;1613;0;116;0;16
833;1616;0;131;0;14
839;1603;0;154;0;5
842;1603;0;159;0;5
849;1601;0;169;0;5
856;1586;0;196;0;5
856;1584;0;218;0;5
866;1575;0;240;0;10
856;1574;0;255;0;10
867;1575;0;294;0;25
875;1562;0;280;0;25
883;1547;0;307;0;30
886;1550;0;333;0;32
898;1535;0;343;0;46
901;1532;0;338;0;45
908;1518;0;353;0;45
917;1507;0;363;0;58
924;1518;0;332;0;68
927;1505;0;310;0;64
920;1512;0;306;0;66
924;1509;0;298;0;58
934;1498;0;289;0;69
943;1495;0;272;0;60
931;1499;0;250;0;66
919;1511;0;222;0;70
915;1519;0;199;0;76
911;1530;0;189;0;74
914;1522;0;188;0;64
910;1526;0;185;0;61
914;1526;0;172;0;63
919;1520;0;164;0;58
917;1519;0;161;0;57
921;1520;0;165;0;43
916;1519;0;169;0;38
916;1526;0;174;0;29
910;1530;0;178;0;22
918;1521;0;212;0;13
905;1535;0;236;0;19
906;1534;0;246;0;27
908;1530;0;255;0;24
902;1530;0;291;0;20
915;1508;0;301;0;30
922;1513;0;325;0;30
933;1492;0;346;0;30
935;1496;0;352;0;40
935;1503;0;350;0;45
934;1494;0;366;0;40
938;1494;0;397;0;49
938;1483;0;409;0;52
925;1499;0;406;0;50
922;1497;0;431;0;43
932;1484;0;465;0;50
918;1505;0;473;0;60
930;1481;0;494;2;73
916;1508;0;471;0;78
927;1486;0;494;0;76
910;1499;0;517;0;80
906;1511;0;526;0;81
895;1509;0;531;0;84
909;1494;0;522;0;95
904;1502;0;513;2;105
922;1495;0;487;2;123
919;1493;0;438;2;116
913;1499;0;416;3;119
911;1513;0;362;7;115
904;1512;0;357;4;113
913;1513;0;335;3;119
911;1518;0;304;2;107
918;1509;0;266;2;95
908;1526;0;263;2;90
906;1522;0;268;14;71
886;1543;0;286;11;67
880;1551;0;306;8;49
882;1544;0;344;10;43
877;1549;0;394;10;29
892;1530;0;443;9;35
879;1543;0;473;40;51
873;1548;0;496;55;54
879;1532;0;535;46;48
878;1529;0;594;44;52
874;1530;0;631;40;57
883;1515;0;666;38;61
882;1519;0;692;203;100
886;1506;0;752;162;130
872;1525;0;733;137;136
885;1513;0;774;118;143
883;1513;0;734;112;162
884;1507;0;722;133;173
892;1495;0;673;556;361
892;1499;0;514;260;391
883;1510;0;418;134;400
908;1495;0;250;64;387
882;1548;0;115;25;364
879;1559;0;49;11;345
871;1577;0;45;54;346
873;1576;0;25;23;336
856;1593;0;5;7;317
830;1620;0;1;1;288
830;1620;0;0;0;268
816;1634;0;0;2;75
815;1634;0;0;2;40
809;1641;0;0;2;25
822;1628;0;0;2;10
819;1631;0;0;2;10
827;1623;0;0;2;10
829;1621;0;0;2;0
841;1609;0;0;9;0
844;1605;0;0;9;0
840;1610;0;0;9;0
844;1606;0;0;9;0
838;1612;0;0;12;0
839;1611;0;0;12;0
839;1610;0;0;12;0
835;1615;0;0;12;0
834;1616;0;0;12;0
836;1614;0;0;77;15
834;1616;0;0;48;15
828;1621;0;0;35;15
818;1631;0;0;25;15
818;1630;0;0;17;15
820;1630;0;0;13;15
823;1627;0;0;9;15
823;1627;0;0;14;20
821;1629;0;0;4;20
831;1619;0;0;23;19
821;1629;0;0;20;19
823;1627;0;0;19;5
816;1633;0;0;17;5
811;1638;0;0;15;5
813;1636;0;0;15;5
821;1629;0;0;14;5
815;1635;0;0;13;5
817;1633;0;0;13;4
833;1617;0;0;96;20
838;1610;0;0;52;25
831;1617;0;0;25;25
838;1612;0;0;10;25
826;1624;0;0;3;25
828;1622;0;0;1;25
839;1611;0;0;1;25
839;1611;0;0;1;25
822;1628;0;0;1;25
811;1639;0;0;12;25
802;1648;0;0;11;25
806;1644;0;0;11;5
810;1639;0;0;11;0
819;1631;0;0;11;0
813;1637;0;0;11;0
808;1642;0;0;11;0
806;1644;0;0;13;0
808;1643;0;0;13;0
796;1652;0;0;99;15
805;1642;0;0;69;15
812;1638;0;0;55;15
799;1651;0;0;41;15
786;1664;0;0;34;15
783;1667;0;0;24;15
786;1662;0;0;18;15
776;1673;0;0;14;15
777;1672;0;0;13;15
789;1661;0;0;79;24
794;1656;0;0;72;22
800;1649;0;0;63;10
801;1648;0;0;55;10
811;1637;0;0;51;10
814;1635;0;0;44;10
821;1628;0;0;40;10
811;1639;0;0;35;10
810;1640;0;0;33;10
802;1648;0;0;214;29
817;1632;0;0;191;37
819;1628;0;0;154;30
835;1610;0;0;120;35
830;1616;0;0;89;35
823;1624;0;0;63;35
812;1634;0;0;43;35
800;1649;0;0;23;35
799;1652;0;0;14;35
798;1651;0;0;111;37
821;1627;0;0;92;33
830;1619;0;0;81;20
819;1630;0;0;73;10
831;1618;0;0;68;8
822;1627;0;0;65;5
833;1617;0;0;62;5
825;1622;0;0;58;5
842;1608;0;0;56;5
843;1607;0;0;443;84
863;1581;0;0;261;104
857;1589;0;0;157;100
844;1604;0;0;85;100
843;1605;0;0;33;100
831;1617;0;0;14;100
828;1622;0;0;4;100
823;1627;0;0;2;100
822;1628;0;0;1;100
815;1635;0;0;1;100
822;1628;0;0;0;100
825;1625;0;0;0;20
833;1617;0;0;0;0
834;1616;0;0;0;0
831;1619;0;0;0;0
818;1632;0;0;0;0
819;1631;0;0;0;0
840;1610;0;0;0;0
817;1633;0;0;0;0
812;1638;0;0;0;0
813;1637;0;0;0;0
806;1644;0;0;0;0
803;1647;0;0;0;0
800;1650;0;0;0;0
809;1641;0;0;0;0
809;1641;0;0;0;0
812;1638;0;0;0;0
821;1629;0;0;0;0
829;1621;0;0;0;0
833;1617;0;0;0;0
834;1616;0;0;0;0
819;1631;0;0;0;0
821;1629;0;0;0;0
825;1625;0;0;0;0
830;1620;0;0;0;0
823;1627;0;0;0;0
819;1631;0;0;0;0
818;1632;0;0;0;0
813;1637;0;0;0;0
811;1639;0;0;0;0
808;1642;0;0;0;0
804;1646;0;0;0;0
805;1645;0;0;0;0
811;1639;0;0;0;0
815;1635;0;0;0;0
818;1632;0;0;0;0
815;1635;0;0;0;0
815;1635;0;0;0;0
832;1618;0;0;0;0
836;1614;0;0;0;0
831;1619;0;0;0;0
819;1631;0;0;0;0
812;1638;0;0;0;0
828;1622;0;0;0;0
815;1635;0;0;0;0
812;1638;0;0;0;0
821;1629;0;0;0;0
835;1615;0;0;0;0
825;1625;0;0;0;0
828;1622;0;0;0;0
814;1636;0;0;0;0
821;1629;0;0;0;0
829;1621;0;0;0;0
818;1632;0;0;0;0
826;1624;0;0;0;0
829;1621;0;0;0;0
824;1626;0;0;0;0
814;1636;0;0;0;0
816;1634;0;0;0;0
816;1634;0;0;0;0
821;1629;0;0;0;0
821;1629;0;0;0;0
821;1629;0;0;0;0
820;1630;0;0;0;0
814;1636;0;0;0;0
823;1627;0;0;0;0
820;1630;0;0;0;0
826;1624;0;0;0;0
830;1620;0;0;0;0
837;1613;0;0;0;0
817;1633;0;0;0;0
820;1630;0;0;0;0
830;1620;0;0;0;0
818;1632;0;0;0;0
814;1636;0;0;0;0
824;1626;0;0;0;0
829;1621;0;0;0;0
828;1622;0;0;0;0
837;1613;0;0;0;0
842;1608;0;0;0;0
822;1628;0;0;0;0
825;1625;0;0;0;0
825;1625;0;0;0;0
834;1616;0;0;0;0
838;1612;0;0;0;0
827;1623;0;0;0;0
822;1628;0;0;0;0
821;1629;0;0;0;0
830;1620;0;0;0;0
828;1622;0;0;0;0
809;1641;0;0;0;0
802;1648;0;0;0;0
797;1653;0;0;0;0
812;1638;0;0;0;0
807;1643;0;0;0;0
817;1633;0;0;0;0
805;1645;0;0;0;0
810;1640;0;0;0;0
807;1643;0;0;0;0
805;1645;0;0;0;0
804;1646;0;0;0;0
796;1654;0;0;0;0
802;1648;0;0;0;0
807;1643;0;0;0;0
808;1642;0;0;0;0
807;1643;0;0;0;0
804;1646;0;0;0;0
796;1654;0;0;0;0
789;1661;0;0;0;0
791;1659;0;0;0;0
796;1654;0;0;0;0
796;1654;0;0;0;0
796;1654;0;0;0;0
800;1650;0;0;0;0
816;1634;0;0;0;0
809;1641;0;0;0;0
818;1632;0;0;0;0
828;1622;0;0;0;0
825;1625;0;0;0;0
824;1626;0;0;0;0
825;1625;0;0;0;0
818;1632;0;0;0;0
818;1632;0;0;0;0
817;1633;0;0;0;0
808;1642;0;0;0;0
799;1651;0;0;0;0
787;1663;0;0;0;0
790;1660;0;0;0;0
787;1663;0;0;0;0
790;1660;0;0;0;0
803;1647;0;0;0;0
801;1649;0;0;0;0
799;1651;0;0;0;0
798;1652;0;0;0;0
794;1656;0;0;0;0
804;1646;0;0;0;0
809;1641;0;0;0;0
806;1644;0;0;0;0
816;1634;0;0;0;0
811;1639;0;0;0;0
796;1654;0;0;0;0
803;1647;0;0;0;0
801;1649;0;0;0;0
798;1652;0;0;0;0
791;1659;0;0;0;0
795;1655;0;0;0;0
806;1644;0;0;0;0
807;1643;0;0;0;0
808;1642;0;0;0;0
806;1644;0;0;0;0
820;1630;0;0;0;0
821;1629;0;0;0;0
812;1638;0;0;0;0
807;1643;0;0;0;0
816;1634;0;0;0;0
822;1628;0;0;0;0
813;1637;0;0;0;0
822;1628;0;0;0;0
816;1634;0;0;0;0
816;1634;0;0;0;0
807;1643;0;0;0;0
801;1649;0;0;0;0
816;1634;0;0;0;0
811;1639;0;0;0;0
814;1636;0;0;0;0
826;1624;0;0;0;0
827;1623;0;0;0;0
835;1615;0;0;0;0
812;1638;0;0;0;0
818;1632;0;0;0;0
820;1630;0;0;0;0
834;1616;0;0;0;0
835;1615;0;3;0;0
839;1610;0;4;0;0
836;1614;0;4;0;0
828;1622;0;4;0;0
821;1629;0;4;0;0
804;1646;0;4;0;0
812;1637;0;6;0;0
814;1636;0;7;0;0
813;1636;0;8;0;0
816;1634;0;8;0;0
819;1631;0;8;0;0
828;1622;0;9;0;0
819;1631;0;10;0;0
823;1626;0;11;0;0
826;1623;0;11;0;0
829;1621;0;13;0;0
820;1630;0;20;0;0
822;1627;0;25;0;5
816;1633;0;20;0;5
820;1627;0;16;0;5
814;1635;0;14;0;5
815;1634;0;12;0;5
822;1628;0;15;0;10
828;1623;0;11;0;10
824;1625;0;10;0;10
820;1628;0;11;0;10
815;1633;0;10;0;9
814;1636;0;7;0;9
810;1637;0;7;0;5
810;1640;0;6;0;5
808;1642;0;5;0;5
813;1636;0;4;0;5
829;1621;0;4;0;5
833;1617;0;4;0;0
840;1609;0;6;0;0
833;1618;0;7;0;0
827;1622;0;8;0;0
832;1618;0;11;0;0
831;1619;0;11;0;0
835;1615;0;11;0;0
851;1599;0;13;0;0
852;1598;0;14;0;0
844;1606;0;16;0;0
861;1588;0;19;0;0
856;1593;0;21;0;0
846;1603;0;29;0;5
848;1599;0;27;0;5
848;1598;0;33;0;5
837;1612;0;35;0;5
843;1605;0;40;0;5
834;1614;0;38;0;5
840;1608;0;39;0;5
840;1607;0;37;0;5
840;1610;0;35;0;5
822;1626;0;36;0;2
829;1620;0;47;0;2
837;1608;0;54;0;0
819;1629;0;61;0;0
841;1608;0;63;0;0
845;1599;2;83;0;0
835;1611;2;90;0;0
823;1623;2;122;0;0
828;1617;2;138;0;0
850;1596;2;151;0;0
857;1589;2;167;0;0
877;1561;2;200;0;0
875;1558;2;220;0;10
878;1556;2;233;0;15
883;1549;1;238;0;20
893;1537;1;260;0;30
890;1542;1;244;0;30
899;1531;1;268;0;50
891;1540;1;230;0;55
882;1544;1;201;0;60
889;1549;1;208;0;65
873;1563;1;194;0;60
865;1574;1;173;0;65
862;1576;1;134;0;59
853;1587;1;122;0;50
845;1599;1;108;0;51
842;1597;2;106;0;43
848;1598;2;97;0;35
858;1587;2;104;0;27
854;1590;2;106;0;30
850;1591;2;100;0;38
851;1588;2;91;0;37
856;1586;3;86;0;35
863;1581;4;76;0;30
873;1567;4;78;0;28
862;1582;4;89;0;28
854;1595;4;94;0;25
861;1585;3;120;0;25
859;1586;3;115;0;30
854;1592;2;111;0;28
845;1598;2;126;0;24
843;1602;3;137;0;10
850;1592;3;154;0;5
853;1586;3;177;0;20
859;1577;3;176;0;20
865;1572;4;182;0;20
868;1570;4;195;0;25
875;1556;3;209;0;28
880;1552;3;243;0;27
879;1540;3;281;0;30
887;1537;2;276;0;35
867;1564;3;288;0;45
879;1542;3;282;0;39
867;1567;3;299;0;45
886;1540;1;298;0;45
885;1551;1;321;0;52
889;1539;1;316;0;53
902;1530;1;300;0;73
884;1544;2;262;0;65
901;1532;2;258;0;67
897;1537;2;256;0;69
898;1533;1;230;0;71
899;1534;2;226;0;66
893;1534;1;207;0;74
876;1565;1;182;2;59
873;1572;1;165;2;55
875;1567;0;172;2;54
869;1572;0;172;2;56
876;1566;0;171;1;60
865;1579;0;138;1;56
876;1565;0;137;4;53
896;1548;0;133;3;48
880;1561;0;135;3;45
886;1557;0;139;2;43
873;1572;0;144;2;35
879;1560;0;162;2;39
889;1551;0;148;2;38
885;1554;0;163;1;33
877;1560;0;189;15;22
870;1569;0;226;17;10
878;1556;0;254;17;14
872;1561;0;278;16;10
869;1565;0;322;15;15
876;1551;0;348;15;20
865;1564;0;357;18;29
863;1559;0;394;18;28
858;1563;0;439;98;50
886;1534;0;445;83;55
877;1532;0;493;70;65
879;1535;0;501;75;73
877;1529;0;538;94;87
868;1543;0;543;83;112
861;1539;0;495;66;122
860;1554;0;498;57;126
865;1549;0;461;264;169
873;1533;0;444;187;163
861;1554;0;426;218;185
859;1555;0;408;154;177
877;1546;0;373;120;180
862;1551;0;326;92;168
874;1551;0;304;79;145
880;1542;0;285;64;131
867;1556;0;285;389;179
883;1543;0;264;283;160
886;1534;0;260;225;158
884;1538;0;234;175;149
887;1543;0;197;129;137
898;1536;0;173;95;135
893;1544;0;156;176;135
899;1542;0;153;136;140
912;1526;0;150;436;189
919;1515;0;137;294;200
930;1508;0;112;212;179
928;1513;0;87;153;137
906;1527;0;75;268;147
897;1539;0;69;183;141
895;1545;0;45;120;131
881;1561;0;31;90;125
876;1572;0;22;289;153
891;1555;0;21;183;137
891;1550;0;25;313;129
886;1554;0;21;252;97
885;1558;0;21;198;90
868;1572;0;20;151;95
868;1576;0;11;95;94
875;1569;0;8;67;80
868;1580;0;4;454;180
886;1558;0;2;234;187
898;1547;0;1;125;180
872;1576;0;1;70;149
871;1576;0;1;27;149
852;1597;0;0;11;140
843;1607;0;0;19;134
837;1613;0;0;12;124
842;1608;0;0;36;120
852;1598;0;0;14;120
843;1607;0;0;3;119
851;1599;0;0;2;15
847;1603;0;0;0;5
851;1599;0;0;0;5
837;1613;0;0;0;5
830;1620;0;0;0;5
844;1606;0;0;0;5
847;1603;0;0;0;5
852;1598;0;0;0;5
850;1600;0;0;0;0
837;1613;0;0;0;0
825;1625;0;0;0;0
817;1633;0;0;0;0
824;1626;0;0;0;0
818;1632;0;0;0;0
822;1628;0;0;0;0
825;1625;0;0;0;0
822;1628;0;0;0;0
822;1628;0;0;0;0
814;1636;0;0;0;0
822;1628;0;0;0;0
819;1631;0;0;0;0
821;1629;0;0;0;0
833;1617;0;0;0;0
826;1624;0;0;0;0
829;1621;0;0;0;0
832;1618;0;0;0;0
830;1620;0;0;0;0
827;1623;0;0;0;0
830;1620;0;0;0;0
833;1617;0;0;0;0
830;1620;0;0;0;0
821;1629;0;0;0;0
829;1621;0;0;2;0
817;1633;0;0;2;0
814;1636;0;0;2;0
806;1644;0;0;2;0
811;1639;0;0;2;0
809;1641;0;0;2;0
821;1629;0;0;2;0
836;1614;0;0;2;0
827;1623;0;0;17;0
822;1628;0;0;17;0
831;1619;0;0;20;0
840;1610;0;0;20;0
837;1612;0;0;20;0
832;1616;0;0;20;0
832;1617;0;0;20;0
838;1611;0;0;20;0
833;1617;0;0;20;0
833;1617;0;0;20;0
827;1622;0;0;124;20
818;1632;0;0;78;25
814;1634;0;0;51;25
823;1627;0;0;36;25
835;1614;0;0;18;25
837;1612;0;0;7;25
828;1622;0;0;3;25
823;1627;0;0;3;25
815;1635;0;0;2;25
818;1632;0;0;1;25
787;1663;0;0;4;25
793;1657;0;0;4;5
799;1651;0;0;4;0
795;1655;0;0;4;0
791;1659;0;0;4;0
795;1655;0;0;4;0
794;1656;0;0;4;0
803;1647;0;0;4;0
815;1635;0;0;4;0
829;1621;0;0;4;0
818;1632;0;0;36;0
807;1644;0;0;32;5
807;1643;0;0;24;5
809;1641;0;2;22;5
809;1640;0;1;19;5
810;1640;0;1;17;5
818;1632;0;1;15;5
817;1633;0;2;15;5
818;1631;0;2;15;5
807;1643;0;2;15;5
806;1644;0;2;144;15
807;1644;0;2;123;15
804;1644;0;9;114;10
791;1654;0;8;109;10
793;1652;0;8;102;10
795;1655;0;7;94;10
803;1646;0;7;87;10
803;1646;0;4;85;10
805;1644;0;4;83;10
821;1627;0;4;81;8
826;1623;0;3;494;152
825;1616;0;7;210;150
816;1628;0;5;87;150
816;1630;0;1;12;150
818;1632;0;0;1;150
812;1638;0;0;1;150
809;1641;0;0;0;150
814;1636;0;0;0;150
824;1626;0;0;0;150
827;1623;0;0;0;150
820;1630;0;0;0;150
813;1637;0;0;0;5
814;1636;0;0;0;0
812;1638;0;0;0;0
806;1644;0;0;0;0
809;1641;0;0;0;0
800;1650;0;0;0;0
810;1640;0;0;0;0
802;1648;0;0;0;0
811;1639;0;0;0;0
799;1651;0;0;0;0
807;1643;0;0;0;0
806;1644;0;0;0;0
814;1636;0;0;0;0
827;1623;0;0;0;0
831;1619;0;0;0;0
839;1611;0;0;0;0
850;1600;0;0;0;0
855;1595;0;0;0;0
861;1589;0;0;0;0
858;1592;0;0;0;0
840;1610;0;0;0;0
850;1600;0;0;0;0
848;1602;0;0;0;0
848;1602;0;0;0;0
843;1607;0;0;0;0
841;1609;0;0;0;0
836;1614;0;0;0;0
824;1626;0;0;0;0
834;1616;0;0;0;0
830;1620;0;0;0;0
820;1630;0;0;0;0
825;1625;0;0;0;0
814;1636;0;0;0;0
813;1637;0;0;0;0
809;1641;0;0;0;0
816;1634;0;0;0;0
807;1643;0;0;0;0
800;1650;0;0;0;0
797;1653;0;0;0;0
812;1638;0;0;0;0
811;1639;0;0;0;0
814;1636;0;0;0;0
824;1626;0;0;0;0
821;1629;0;0;0;0
827;1623;0;0;0;0
814;1636;0;0;0;0
816;1634;0;0;0;0
806;1644;0;0;0;0
809;1641;0;0;0;0
804;1646;0;0;0;0
803;1647;0;0;0;0
798;1652;0;0;0;0
784;1666;0;0;0;0
783;1667;0;0;0;0
794;1656;0;0;0;0
810;1640;0;0;0;0
824;1626;0;0;0;0
