transit;diff;pre;ade;tum;imm
833;1617;0;0;0;0
826;1624;0;0;0;0
821;1629;0;0;0;0
812;1638;0;0;0;0
791;1659;0;0;0;0
784;1666;2;0;0;0
797;1653;2;0;0;0
796;1654;2;0;0;0
795;1655;2;0;0;0
797;1653;2;0;0;0
801;1649;3;0;0;0
805;1645;3;0;0;0
809;1641;3;0;0;0
813;1637;3;0;0;0
820;1630;3;0;0;0
803;1647;3;0;0;0
805;1645;3;0;0;0
813;1637;3;0;0;0
816;1634;3;0;0;0
806;1644;3;0;0;0
801;1649;3;0;0;0
792;1658;4;0;2;0
789;1661;4;0;2;0
785;1665;4;2;2;0
791;1659;4;2;2;0
782;1668;11;2;2;0
784;1667;14;2;4;0
779;1672;14;3;4;0
781;1670;15;5;11;0
793;1658;14;5;11;0
781;1668;14;9;11;0
784;1665;14;11;14;0
793;1657;13;14;23;0
787;1662;13;17;23;0
779;1673;12;20;23;0
778;1672;12;21;23;0
785;1666;11;18;84;10
789;1660;11;15;64;15
795;1654;9;15;77;15
798;1650;8;19;72;15
795;1651;8;20;66;15
791;1656;8;20;63;15
801;1650;7;21;61;15
800;1646;7;20;59;15
812;1636;5;21;224;60
817;1626;6;19;250;84
816;1627;4;19;181;88
834;1611;4;13;122;79
829;1616;3;10;84;75
830;1616;2;8;59;75
841;1608;2;6;39;75
839;1611;1;5;27;75
834;1616;1;9;173;75
836;1614;1;8;149;72
830;1616;1;8;130;66
825;1622;0;8;121;28
812;1635;0;9;120;4
806;1638;0;17;120;0
817;1628;0;21;138;0
822;1625;0;19;445;70
834;1610;0;16;704;180
837;1604;0;8;412;210
843;1602;0;6;197;215
848;1597;0;5;55;215
850;1601;0;0;7;215
830;1618;0;1;1;215
830;1620;0;1;0;215
818;1632;0;1;1;215
826;1624;0;0;6;215
815;1635;0;0;5;215
814;1636;0;2;3;145
813;1637;0;2;3;35
809;1641;0;2;3;5
806;1645;0;1;5;0
800;1650;0;6;7;0
791;1657;0;8;25;0
804;1646;0;9;28;0
801;1649;0;11;28;0
806;1643;0;11;28;0
809;1642;0;15;35;0
812;1636;0;21;35;0
814;1635;0;22;37;0
804;1645;0;19;167;40
814;1632;0;20;115;45
806;1642;0;20;88;45
818;1626;0;19;71;45
805;1643;0;17;64;45
812;1638;0;13;58;45
811;1639;0;12;61;45
807;1643;0;11;243;165
812;1639;0;3;31;165
809;1642;0;0;9;165
802;1648;0;0;1;163
804;1646;0;0;1;124
797;1653;0;0;2;120
802;1648;3;3;2;120
809;1641;3;3;2;120
821;1629;2;4;2;120
831;1618;2;5;1;120
829;1621;2;5;4;120
829;1621;3;5;6;0
831;1619;3;5;6;0
823;1627;3;5;6;0
820;1630;3;7;8;0
817;1633;3;10;8;0
819;1631;4;10;8;0
812;1638;4;13;13;0
803;1648;4;15;24;0
801;1649;4;17;48;5
808;1642;4;25;41;5
814;1634;4;30;40;5
811;1640;4;33;38;5
810;1638;5;33;49;5
817;1631;5;31;58;10
819;1633;3;30;62;10
818;1632;3;29;136;15
828;1621;3;27;121;20
824;1619;4;33;193;25
832;1612;2;40;174;30
839;1611;2;50;153;25
835;1608;2;60;272;40
837;1601;1;61;232;40
841;1594;1;59;218;37
845;1597;1;52;434;132
854;1586;1;42;251;128
834;1599;0;34;158;132
846;1598;0;25;260;146
854;1591;0;14;294;168
847;1594;0;7;234;176
859;1587;0;4;125;171
836;1608;0;3;47;167
831;1618;0;1;33;165
825;1623;0;2;14;154
825;1624;1;0;5;153
834;1616;0;2;7;70
833;1617;0;4;13;69
829;1621;0;3;11;65
816;1633;0;4;8;45
806;1644;0;10;7;15
803;1646;0;12;22;5
814;1634;2;12;22;5
828;1624;4;17;39;5
840;1612;6;17;39;0
833;1617;5;19;35;5
823;1627;5;13;48;10
834;1613;5;18;39;10
836;1615;5;23;38;10
841;1609;5;29;86;20
832;1616;3;35;141;25
841;1604;3;35;126;25
834;1615;4;31;120;25
827;1619;8;30;125;25
837;1615;8;27;141;25
826;1622;8;28;200;25
829;1616;6;28;193;19
819;1626;6;25;644;175
819;1615;4;21;313;198
813;1627;2;12;148;201
807;1637;2;5;48;192
805;1643;0;2;16;190
808;1643;0;1;8;190
796;1654;0;0;12;195
792;1658;0;1;14;195
779;1671;0;1;1;195
784;1666;0;1;1;195
782;1668;0;1;1;195
781;1670;0;1;3;35
774;1676;0;1;3;10
771;1679;0;1;3;5
779;1671;0;1;3;5
779;1671;0;1;3;5
778;1672;0;1;3;5
778;1672;0;5;14;0
775;1676;0;4;16;0
790;1659;0;6;22;0
787;1662;0;6;22;0
796;1653;2;8;24;0
804;1649;2;8;24;0
803;1645;2;14;26;0
797;1653;2;16;28;0
794;1654;2;19;35;0
795;1653;5;20;52;0
800;1648;6;23;52;0
802;1646;4;25;165;15
802;1644;4;26;141;20
796;1649;4;22;123;25
812;1637;5;19;204;30
827;1620;4;23;194;35
816;1626;5;26;174;35
821;1627;4;29;172;40
825;1617;4;31;162;45
823;1620;7;34;174;50
823;1624;6;34;360;93
835;1603;6;31;254;99
817;1627;6;34;320;97
818;1619;7;38;268;91
811;1625;8;39;233;86
811;1625;5;37;204;83
817;1621;4;39;481;184
826;1612;2;32;315;182
820;1616;2;28;225;183
824;1617;2;21;235;175
815;1621;1;17;169;161
806;1637;1;16;126;125
798;1647;3;15;315;138
808;1636;6;16;284;145
801;1642;3;7;225;145
797;1644;1;5;195;136
801;1641;3;5;179;136
809;1636;3;10;176;45
815;1630;4;5;711;125
831;1608;4;5;532;135
833;1601;3;10;416;150
839;1597;2;7;368;153
831;1608;2;4;298;155
827;1617;1;3;225;137
830;1613;0;4;943;395
834;1596;0;3;377;419
825;1610;0;1;91;419
813;1631;0;0;9;399
794;1656;0;0;0;395
784;1666;2;2;14;334
765;1683;2;2;11;320
768;1682;2;3;10;305
783;1668;2;4;9;300
787;1663;2;3;12;295
790;1659;1;3;25;300
792;1658;1;2;26;30
794;1656;1;1;29;5
803;1647;1;1;33;5
814;1636;1;1;33;5
801;1648;1;1;59;5
790;1658;1;3;144;30
796;1651;3;2;113;35
794;1655;3;1;94;35
794;1654;0;1;88;35
796;1653;0;0;81;40
802;1645;0;4;84;35
807;1639;0;5;186;60
814;1633;0;5;145;60
816;1631;0;7;124;60
817;1628;0;8;109;56
829;1620;0;6;101;54
829;1620;0;6;151;35
820;1626;0;5;277;70
831;1616;0;7;259;85
823;1625;0;7;188;85
822;1622;0;5;168;79
815;1632;0;7;160;86
815;1629;0;6;125;70
810;1638;0;4;321;120
816;1629;0;2;185;130
826;1619;0;4;164;135
818;1629;0;5;108;130
817;1632;0;1;88;124
819;1629;0;3;62;98
834;1615;0;2;159;114
830;1617;0;3;99;113
826;1621;0;3;59;108
832;1617;0;2;60;97
829;1618;0;1;42;94
833;1617;0;0;37;50
832;1617;0;0;142;65
829;1619;0;0;87;60
840;1610;0;0;58;55
838;1612;0;0;70;50
837;1611;0;0;94;48
834;1615;0;0;102;25
839;1611;0;0;225;55
846;1602;0;3;154;55
862;1584;0;0;122;55
869;1578;0;0;116;49
858;1588;0;2;116;48
855;1592;0;3;171;40
850;1596;0;2;488;95
859;1585;0;2;358;100
843;1593;0;5;305;110
844;1592;0;7;231;106
840;1598;0;9;204;103
848;1597;0;6;212;80
850;1595;0;4;814;310
858;1575;0;4;330;315
855;1579;0;1;134;313
857;1589;0;1;27;295
842;1607;0;2;8;282
823;1627;0;2;2;249
823;1626;0;2;5;245
817;1633;0;1;6;235
796;1654;0;1;11;235
785;1665;0;3;13;235
785;1665;0;3;13;235
792;1658;0;3;13;5
788;1662;0;3;28;5
780;1670;0;12;29;5
771;1677;0;16;39;5
768;1679;0;20;59;5
770;1677;0;19;70;5
777;1673;0;26;71;5
778;1667;0;25;149;15
779;1669;0;27;125;20
776;1670;0;26;145;20
774;1673;0;27;135;20
784;1665;0;28;163;19
784;1663;0;30;192;15
793;1652;0;33;548;115
812;1621;0;35;375;140
818;1626;0;25;264;140
832;1609;0;25;275;148
832;1607;0;21;212;147
833;1611;0;16;162;139
822;1622;0;16;451;220
831;1607;0;13;221;225
825;1616;0;6;131;225
823;1622;0;2;78;197
825;1623;0;1;59;187
827;1622;0;1;36;120
826;1624;0;1;82;105
828;1621;0;1;58;105
827;1623;0;3;72;95
823;1625;0;2;59;91
821;1628;0;1;52;88
809;1639;0;1;65;14
812;1636;0;4;240;25
815;1630;0;7;201;30
829;1618;0;7;168;35
829;1617;1;6;143;34
828;1614;3;10;180;43
833;1613;4;11;151;40
831;1615;3;9;582;160
842;1603;3;7;327;170
839;1603;1;8;229;170
850;1593;2;2;134;167
844;1602;2;1;112;165
841;1604;2;1;61;153
843;1606;2;1;280;174
850;1594;2;1;181;174
857;1586;2;0;112;173
837;1607;0;1;67;154
821;1627;0;1;42;145
817;1633;1;5;39;44
829;1621;1;10;193;50
826;1617;1;10;152;55
826;1617;1;11;161;54
826;1616;2;12;143;49
823;1622;2;10;128;46
821;1624;2;9;126;24
814;1635;2;7;582;155
830;1608;1;8;305;185
803;1635;0;5;134;190
800;1648;0;1;33;183
788;1661;0;1;26;181
783;1667;0;0;10;174
785;1665;0;2;48;170
789;1662;0;2;37;170
795;1656;0;2;26;170
792;1659;0;2;19;169
784;1666;0;2;11;168
791;1658;0;2;12;35
788;1662;0;2;63;5
775;1674;0;2;65;0
774;1673;0;2;71;0
778;1669;0;5;73;0
780;1669;0;12;89;0
775;1673;0;15;123;0
773;1671;0;12;343;80
781;1661;0;14;194;85
781;1662;1;12;193;100
786;1655;3;9;137;100
790;1659;2;5;84;105
773;1670;2;4;51;105
770;1680;2;6;180;135
776;1667;1;2;138;135
769;1673;1;4;101;135
782;1665;1;4;64;135
773;1674;0;5;67;127
772;1673;0;4;84;69
775;1672;0;4;208;73
778;1668;0;2;168;65
783;1661;0;2;133;70
773;1672;0;0;98;65
771;1676;0;0;81;63
784;1665;0;0;78;35
789;1659;0;0;336;95
793;1648;0;0;191;110
789;1654;0;0;111;105
782;1663;0;2;59;102
780;1665;0;2;30;90
772;1676;0;2;20;85
772;1677;2;1;35;80
780;1670;0;0;24;75
774;1676;0;0;48;75
770;1680;0;3;48;75
767;1682;0;2;38;74
766;1684;0;2;46;14
765;1683;0;2;77;0
767;1682;0;2;50;0
758;1690;0;2;58;0
753;1697;0;2;58;0
760;1687;0;2;124;5
761;1686;0;1;161;30
770;1680;0;1;113;30
769;1680;0;1;103;30
766;1683;0;1;97;30
777;1673;0;1;107;30
783;1665;0;4;95;30
792;1658;0;4;154;40
798;1652;0;3;281;55
812;1630;0;2;341;99
823;1619;0;1;226;101
817;1628;0;1;189;105
828;1615;0;1;126;85
829;1617;0;0;85;85
821;1628;0;0;67;95
820;1629;0;3;40;95
802;1645;0;4;155;110
827;1620;0;1;195;120
834;1615;0;0;158;114
819;1627;3;0;132;96
827;1620;3;0;121;53
830;1614;3;0;114;48
820;1629;2;0;103;40
807;1641;0;0;105;45
804;1646;0;0;231;58
817;1628;0;0;313;60
826;1620;0;4;298;64
823;1622;0;4;330;54
810;1628;0;7;357;50
819;1622;0;6;331;50
813;1628;0;12;290;50
815;1627;0;11;291;50
811;1629;2;9;565;89
817;1614;2;8;1014;322
826;1597;2;6;720;414
808;1619;0;2;338;404
799;1632;0;2;94;394
788;1656;1;0;20;390
791;1659;0;0;6;389
786;1665;0;0;3;385
779;1671;0;0;0;380
779;1671;0;0;0;380
784;1666;0;0;0;380
781;1669;0;0;0;340
783;1667;0;0;3;100
785;1665;0;2;15;5
783;1667;0;3;4;10
777;1673;0;1;4;10
766;1684;0;1;4;10
762;1688;0;1;3;10
755;1695;0;1;3;10
759;1691;0;5;5;10
748;1701;0;6;9;10
755;1695;0;7;9;10
755;1695;0;9;16;10
760;1689;0;8;28;10
764;1685;2;14;26;5
775;1674;1;12;42;5
761;1689;1;16;52;5
770;1680;1;21;55;5
764;1682;1;24;54;5
763;1686;1;30;80;5
773;1677;2;33;132;15
783;1665;2;44;125;20
792;1657;2;47;128;25
784;1665;3;47;113;25
776;1672;4;55;148;25
779;1665;4;58;139;24
781;1661;8;50;174;25
804;1643;6;49;340;55
808;1632;5;52;316;55
815;1626;5;49;380;72
823;1618;5;46;385;84
814;1622;5;41;330;79
810;1618;4;53;393;95
819;1617;2;44;448;115
814;1618;2;53;646;270
812;1621;1;36;290;287
811;1624;0;9;91;283
804;1640;0;6;24;276
797;1652;0;3;17;255
780;1669;0;2;3;254
785;1664;0;1;6;239
778;1672;1;1;4;225
777;1673;0;1;3;225
781;1669;0;1;5;205
785;1665;0;1;4;180
787;1663;0;1;4;25
788;1662;0;1;22;5
795;1655;0;1;22;0
790;1660;0;1;22;0
778;1672;0;1;33;0
771;1679;0;1;33;0
768;1681;0;3;33;0
762;1686;0;2;131;25
766;1682;0;2;84;30
781;1670;0;6;55;30
779;1671;0;5;38;30
784;1664;0;9;28;30
794;1654;0;8;24;30
794;1656;1;10;137;55
811;1636;1;9;98;55
813;1636;1;6;78;55
807;1641;0;4;62;53
807;1640;0;2;52;52
801;1648;0;2;44;30
796;1654;1;5;225;100
808;1636;1;5;91;100
797;1648;0;3;40;100
789;1659;0;1;12;96
781;1669;0;0;3;96
767;1683;0;0;3;75
775;1673;0;1;7;75
773;1675;0;0;6;75
781;1668;0;0;5;75
783;1667;2;0;8;75
779;1670;1;0;10;75
794;1655;1;0;10;0
793;1657;3;0;17;0
790;1661;2;0;29;5
787;1664;4;0;22;5
782;1665;5;0;21;5
786;1663;5;0;47;5
799;1650;7;0;57;5
808;1639;7;0;104;5
810;1640;7;0;112;10
802;1646;7;0;119;10
814;1635;8;0;117;15
819;1628;7;0;164;15
827;1622;6;0;158;15
821;1627;6;0;471;85
830;1612;4;0;326;95
830;1614;5;0;241;95
833;1608;3;0;179;95
837;1608;3;0;153;100
837;1608;3;2;92;105
823;1622;1;2;272;159
821;1617;1;0;143;178
813;1635;1;1;95;175
819;1627;1;1;43;159
806;1642;1;1;21;156
803;1647;0;0;10;100
804;1646;0;0;59;95
803;1646;0;3;43;95
796;1651;0;4;61;95
788;1660;0;7;59;90
802;1648;1;7;58;84
810;1637;1;7;69;25
811;1635;3;7;242;20
817;1627;2;8;211;35
812;1633;3;6;185;40
824;1622;3;7;165;39
821;1627;3;7;157;39
816;1629;3;8;173;35
818;1628;3;7;555;210
815;1625;0;7;284;230
810;1632;0;3;166;230
798;1645;0;1;87;224
786;1662;0;1;26;224
776;1673;0;0;12;214
771;1680;0;0;21;200
776;1674;0;0;6;195
762;1688;0;0;11;200
761;1689;0;0;3;200
764;1686;0;2;3;200
761;1689;0;2;6;25
768;1682;0;2;21;5
761;1689;0;4;23;5
753;1694;0;5;28;5
753;1697;3;6;35;5
753;1696;3;8;37;5
764;1686;3;10;40;5
765;1683;3;12;51;5
762;1687;5;23;51;0
767;1683;5;30;65;0
769;1678;5;39;86;0
757;1689;6;47;126;15
744;1699;7;55;105;15
737;1709;8;54;201;30
738;1710;8;57;174;40
738;1704;8;53;170;45
735;1709;5;52;197;50
741;1703;5;58;178;60
745;1699;5;50;251;90
748;1690;5;44;240;95
753;1690;3;49;190;95
756;1684;2;47;152;95
770;1677;2;37;138;86
770;1675;2;40;154;102
764;1678;2;36;126;97
769;1678;2;28;360;128
776;1666;1;25;278;125
781;1661;4;22;218;116
785;1656;5;21;201;106
790;1651;3;18;208;79
783;1658;0;17;253;83
784;1660;0;15;220;85
781;1662;0;19;452;153
778;1659;0;16;320;157
780;1659;0;16;266;141
780;1661;0;19;194;132
780;1663;0;19;144;100
773;1670;0;19;257;125
775;1668;0;17;206;129
782;1662;0;15;415;154
783;1655;0;16;285;166
784;1655;0;12;199;149
786;1657;0;12;220;144
789;1657;0;12;190;103
784;1660;0;10;227;98
784;1666;0;9;199;95
768;1675;0;9;542;132
774;1665;0;11;425;131
779;1660;0;11;359;108
774;1669;0;9;321;101
772;1671;0;8;284;80
772;1667;0;7;560;114
778;1663;0;9;469;126
767;1667;0;9;909;213
761;1668;0;7;669;227
774;1658;0;6;636;228
772;1666;0;6;443;233
770;1669;0;3;290;210
768;1674;0;1;402;260
766;1676;0;1;214;266
766;1675;0;1;417;305
768;1667;0;1;210;298
767;1672;0;1;121;241
774;1670;0;2;59;223
769;1679;0;3;46;166
766;1681;0;3;59;150
764;1685;0;1;51;140
769;1678;0;3;120;150
776;1671;0;6;73;149
767;1681;0;4;55;100
768;1680;2;4;44;90
768;1682;2;4;50;35
766;1682;2;4;90;25
768;1679;2;4;92;25
772;1676;3;5;312;45
785;1659;3;5;268;50
782;1661;3;6;248;50
777;1666;3;6;234;45
780;1659;3;6;260;35
782;1662;3;5;369;45
781;1660;3;5;339;50
773;1666;3;10;1042;255
781;1645;2;8;684;325
786;1648;1;5;370;327
781;1653;0;2;162;325
785;1659;0;1;89;308
781;1664;0;2;32;305
782;1667;0;0;9;303
774;1676;0;0;21;303
779;1668;0;0;13;295
780;1670;0;0;6;284
780;1670;0;1;4;278
807;1643;0;2;7;75
819;1632;0;4;7;5
816;1634;0;4;7;0
811;1639;0;4;40;0
812;1639;0;3;40;0
815;1635;0;4;42;0
814;1634;0;7;42;0
812;1635;0;6;69;15
826;1623;0;5;46;15
830;1619;0;8;39;15
818;1633;2;7;198;30
824;1625;2;11;160;35
820;1630;2;8;129;40
811;1635;1;10;100;40
804;1644;0;11;138;45
813;1634;0;14;107;45
809;1635;0;14;89;40
805;1637;0;12;352;65
801;1639;0;13;261;80
801;1636;0;15;189;74
805;1640;0;14;155;77
801;1647;0;12;273;89
806;1643;0;9;191;85
809;1633;0;6;147;85
801;1642;0;6;381;129
810;1634;0;5;248;135
799;1642;0;3;161;131
804;1643;0;1;103;117
809;1638;0;0;160;120
810;1639;0;0;95;103
798;1651;0;0;62;97
794;1654;0;0;138;94
807;1642;0;0;117;78
809;1638;0;2;95;69
811;1633;0;5;87;71
805;1643;0;5;140;49
805;1640;0;7;121;38
816;1628;0;6;115;33
809;1637;2;3;382;73
817;1619;7;3;297;65
818;1622;8;2;294;75
816;1623;5;2;240;75
825;1613;5;2;327;80
822;1615;4;2;303;85
823;1616;4;7;257;83
826;1617;3;5;863;288
826;1597;1;3;517;310
822;1605;1;0;269;302
816;1620;0;0;91;294
795;1651;0;0;43;265
791;1658;0;1;11;263
791;1659;0;0;8;253
777;1673;0;0;17;253
772;1678;0;0;11;250
755;1694;0;4;10;245
746;1704;0;4;7;245
752;1699;0;7;7;35
740;1709;2;8;7;0
742;1708;3;8;9;0
746;1705;2;11;43;0
750;1700;1;10;45;0
748;1702;2;10;47;0
757;1692;3;11;49;0
764;1682;3;17;66;0
769;1682;2;24;77;0
777;1672;2;24;101;0
778;1670;2;23;220;45
792;1652;3;23;160;45
784;1661;3;33;136;45
797;1651;3;31;151;45
801;1645;5;31;126;45
801;1646;7;27;143;45
816;1631;6;27;130;45
817;1630;4;24;284;85
814;1629;3;25;179;85
824;1618;3;24;135;80
819;1628;5;20;120;78
826;1621;6;19;190;55
844;1600;6;20;165;55
835;1606;6;30;205;70
832;1612;6;28;206;70
835;1607;6;26;239;75
832;1611;8;30;339;89
832;1608;5;27;567;195
844;1592;6;20;318;180
841;1599;5;19;190;183
833;1607;3;10;124;180
832;1610;3;10;70;177
818;1628;3;3;47;167
797;1653;2;1;190;181
801;1647;2;1;161;170
799;1646;2;1;124;170
793;1655;3;1;98;160
800;1648;2;0;117;141
788;1662;2;0;114;40
773;1673;2;0;273;50
769;1677;2;3;210;55
768;1681;0;3;304;70
774;1670;1;1;257;69
775;1668;1;3;251;72
778;1673;1;1;226;60
774;1669;0;1;600;145
787;1650;0;3;394;160
780;1657;0;1;295;170
782;1656;0;0;192;166
778;1663;0;0;293;171
784;1658;0;0;220;147
777;1670;0;0;560;216
775;1666;0;0;333;232
779;1666;0;2;174;232
775;1669;0;2;80;213
769;1676;0;1;35;204
767;1681;0;0;18;143
766;1683;0;0;101;140
771;1676;0;0;85;130
773;1677;0;0;61;130
765;1686;0;0;37;120
769;1681;2;0;35;114
778;1672;6;0;36;35
777;1672;6;0;187;20
784;1661;5;0;173;20
793;1655;5;0;173;20
793;1656;3;0;182;20
792;1654;3;0;184;20
786;1653;3;2;217;10
781;1663;2;3;928;250
796;1641;1;1;484;285
794;1644;2;1;223;290
784;1656;1;1;68;287
785;1661;0;0;12;285
775;1674;0;0;4;280
771;1679;0;2;45;285
780;1669;0;4;32;285
765;1685;0;4;27;285
766;1684;0;3;19;285
765;1685;0;3;19;285
764;1684;0;4;19;45
767;1684;0;4;93;10
769;1679;0;3;96;5
764;1684;0;3;97;5
763;1684;0;8;96;5
768;1681;0;10;123;10
762;1681;0;14;134;5
771;1678;0;9;586;180
783;1651;0;5;256;200
778;1668;0;4;100;200
782;1664;0;1;29;200
778;1671;0;0;7;200
771;1679;0;0;1;200
771;1679;0;0;9;200
774;1676;0;0;16;200
767;1683;0;1;12;200
762;1688;0;0;8;195
758;1692;0;0;7;194
759;1691;0;0;9;20
763;1687;0;2;29;0
766;1684;0;2;44;0
765;1685;0;2;46;0
763;1687;0;2;46;0
761;1689;2;2;62;0
766;1682;3;2;64;0
759;1689;3;2;180;20
776;1672;3;1;146;35
785;1665;3;1;194;80
788;1657;2;1;93;85
792;1658;1;0;52;85
773;1677;1;0;26;85
758;1692;1;3;47;85
760;1689;1;1;41;85
771;1678;0;1;27;85
762;1688;0;1;38;95
753;1697;0;0;20;95
753;1697;1;0;33;74
751;1699;1;0;55;59
759;1689;1;2;67;15
757;1690;1;2;69;10
766;1683;1;2;69;10
773;1677;1;3;95;10
773;1675;0;9;91;10
784;1664;0;7;277;45
794;1649;0;6;339;55
799;1646;0;8;309;55
813;1631;0;9;257;55
805;1636;0;11;224;55
808;1638;0;12;291;70
799;1643;0;19;637;175
816;1617;0;18;488;300
825;1614;0;8;183;300
819;1624;0;3;167;294
820;1624;0;2;48;289
825;1626;0;1;13;265
814;1636;0;1;36;268
805;1643;0;4;16;260
797;1652;0;6;8;260
793;1655;0;4;6;260
780;1670;0;3;5;245
782;1668;0;6;8;140
776;1673;0;6;15;15
778;1672;0;6;19;15
777;1673;0;6;17;10
779;1670;0;7;17;10
767;1680;0;8;18;10
772;1679;0;10;20;0
768;1682;0;15;58;5
775;1671;0;28;52;5
779;1670;0;27;71;10
773;1672;0;31;67;10
782;1662;0;32;70;10
778;1668;0;33;112;15
787;1660;0;28;289;70
792;1648;2;22;196;75
789;1652;2;14;149;75
795;1651;2;18;120;74
803;1637;3;18;119;74
802;1642;0;13;112;69
807;1639;0;20;415;119
807;1632;0;16;307;130
809;1637;0;14;202;140
801;1642;4;9;133;129
803;1649;2;8;82;124
801;1640;1;9;75;80
804;1643;2;6;288;120
793;1653;1;4;123;120
806;1641;1;1;74;125
791;1655;0;1;111;122
789;1658;0;1;73;117
788;1660;0;1;70;72
786;1663;2;1;101;60
790;1656;2;0;89;50
789;1660;2;0;130;55
783;1662;3;0;153;60
783;1665;2;0;143;60
781;1664;2;0;247;35
784;1658;2;0;226;40
783;1658;2;0;237;35
788;1657;2;0;214;35
777;1666;2;0;259;40
784;1657;3;0;373;50
780;1656;3;10;357;59
786;1650;3;4;374;62
788;1647;4;4;630;93
781;1656;4;4;562;106
781;1651;2;4;521;117
783;1650;2;4;447;102
771;1660;2;2;511;110
780;1653;2;2;775;144
787;1646;2;3;619;159
785;1640;1;2;571;170
790;1644;0;2;968;310
796;1630;0;2;635;299
788;1635;0;0;403;283
793;1641;0;0;383;278
781;1660;0;0;202;268
780;1666;0;0;278;276
784;1656;0;0;149;270
774;1673;0;0;65;260
785;1663;0;0;86;236
791;1658;0;0;44;210
799;1650;0;0;42;183
795;1654;3;0;36;54
793;1656;4;0;32;45
789;1661;4;0;103;45
797;1652;3;0;108;30
773;1675;3;0;107;30
775;1672;3;0;195;10
794;1652;4;0;237;5
782;1663;2;0;236;10
790;1655;2;2;349;35
787;1657;2;4;289;40
791;1647;2;4;475;50
794;1643;2;8;431;60
777;1662;3;5;403;70
793;1649;3;5;947;215
809;1623;0;4;869;335
798;1624;0;3;472;345
801;1629;0;3;207;347
782;1660;0;1;40;336
775;1674;0;1;42;332
768;1682;0;1;10;318
765;1685;0;0;6;314
752;1697;0;0;10;304
761;1689;0;6;10;295
769;1681;0;6;5;285
772;1677;0;6;4;140
786;1664;0;6;4;20
788;1662;0;6;18;10
793;1656;0;8;24;5
793;1657;0;8;27;5
792;1657;0;8;30;0
793;1657;0;8;33;0
802;1648;0;8;33;0
800;1650;0;16;69;0
802;1648;0;25;69;0
801;1647;0;26;151;10
796;1652;0;24;136;15
792;1656;0;38;128;15
798;1649;0;44;129;15
790;1656;0;44;332;35
804;1645;0;41;290;55
804;1643;0;38;246;60
803;1643;2;36;201;65
797;1647;2;33;373;120
805;1636;1;41;231;132
801;1644;1;22;410;275
800;1634;0;14;115;269
803;1641;0;2;27;265
802;1648;0;2;23;261
803;1648;0;1;10;258
804;1646;0;2;8;243
804;1647;0;1;30;225
802;1648;0;0;22;220
797;1653;0;5;14;215
799;1650;0;6;13;160
791;1658;0;5;10;144
801;1650;0;9;10;0
806;1645;0;9;48;0
817;1633;0;9;58;10
813;1636;0;8;45;10
818;1631;0;8;40;10
824;1627;0;9;38;10
809;1640;0;12;48;10
799;1652;0;13;224;20
814;1630;3;15;198;20
822;1622;3;16;205;25
829;1620;3;13;199;30
831;1611;3;11;192;28
832;1615;3;10;183;28
831;1615;3;13;856;280
842;1588;2;7;325;305
839;1597;0;2;108;310
833;1614;0;0;4;306
818;1632;0;0;0;306
813;1637;0;0;2;300
808;1642;0;0;2;300
802;1648;2;0;2;295
813;1637;2;0;2;290
807;1643;2;2;2;290
799;1651;2;1;3;290
798;1652;2;4;3;30
813;1637;2;4;3;5
819;1631;4;4;3;0
812;1638;4;4;8;0
812;1638;4;3;10;0
805;1645;4;3;21;0
798;1651;4;3;23;0
807;1643;4;3;23;0
811;1639;4;3;23;0
821;1627;5;8;23;0
828;1623;4;11;31;0
821;1628;4;13;59;0
820;1629;4;12;68;0
812;1636;4;13;162;15
807;1637;6;16;179;35
809;1632;9;17;138;35
813;1633;8;17;120;35
822;1626;7;19;105;35
808;1639;8;16;96;35
809;1638;8;18;138;35
804;1644;7;16;178;50
801;1644;7;17;306;120
820;1626;5;13;164;129
815;1629;4;12;97;125
812;1636;1;10;58;113
803;1645;0;8;79;100
797;1652;0;6;46;100
794;1654;0;6;45;100
784;1667;0;3;33;100
785;1665;0;2;66;98
775;1675;1;2;53;95
775;1674;1;2;64;80
774;1674;1;2;67;15
774;1676;1;2;66;5
773;1675;4;2;109;5
768;1680;4;2;161;10
769;1678;4;6;229;15
770;1677;4;6;336;25
778;1662;2;9;316;35
774;1655;2;10;460;80
787;1648;2;9;332;100
781;1659;1;6;254;100
789;1653;1;6;204;100
786;1658;1;5;287;115
788;1650;1;9;557;238
796;1644;0;5;426;318
805;1633;0;2;165;313
790;1650;0;0;59;305
786;1661;0;3;9;288
789;1661;0;1;23;278
800;1649;0;1;7;241
808;1641;0;1;5;225
796;1654;0;1;7;225
787;1663;0;1;6;225
783;1667;0;4;11;210
780;1669;0;6;12;85
780;1670;0;6;12;0
780;1669;0;8;27;5
783;1666;0;14;28;5
786;1664;0;12;59;5
787;1664;0;13;59;5
803;1647;2;13;56;10
790;1660;3;12;68;10
791;1658;3;17;76;10
805;1642;2;17;113;10
810;1637;2;16;112;10
806;1640;2;22;128;10
795;1648;2;23;124;15
807;1641;2;18;293;35
809;1639;2;14;344;90
814;1628;2;13;229;89
803;1638;2;14;176;89
805;1643;1;12;161;90
805;1642;1;8;121;90
805;1640;1;7;184;115
820;1627;1;5;128;125
825;1622;1;2;80;124
829;1621;1;2;132;141
826;1623;1;2;73;138
829;1618;0;0;130;146
826;1622;0;1;58;100
820;1627;0;1;26;99
