apc.00;apc.10;apc.11;kras.00;kras.10;kras.11;p53.00;p53.10;p53.11
0.494901428;0.505098572;0;0.269884432;0.729435758;0;0.449694086;0.550305914;0
0.491502379;0.508497621;0;0.264445955;0.734874235;0;0.447314752;0.552685248;0
0.489289357;0.510710643;0;0.264535872;0.734784087;0;0.452227134;0.547772866;0
0.489969398;0.510030602;0;0.262155729;0.73716423;0;0.455627338;0.544372662;0
0.492689561;0.507310439;0;0.264535872;0.734784087;0;0.456307378;0.543692622;0
0.494049643;0.505950357;0;0.266575995;0.732743965;0;0.459027542;0.540972458;0
0.488269296;0.511730704;0;0.261815709;0.73750425;0;0.45800748;0.54199252;0
0.484869092;0.515130908;0;0.259095546;0.740224413;0;0.459707582;0.540292418;0
0.486569194;0.513430806;0;0.26249575;0.736824209;0;0.46616797;0.53383203;0
0.486229174;0.513770826;0;0.264875893;0.734444067;0;0.462087725;0.537912275;0
0.485549133;0.514450867;0;0.267596056;0.731723903;0;0.45732744;0.54267256;0
0.486229174;0.513770826;0;0.266916015;0.732403944;0;0.458347501;0.541652499;0
0.486569194;0.513430806;0;0.266575995;0.732743965;0;0.462427746;0.537572254;0
0.485714286;0.514285714;0;0.262585034;0.736734694;0;0.463605442;0.536394558;0
0.490816327;0.509183673;0;0.258163265;0.741156463;0;0.467006803;0.532993197;0
0.497278912;0.502721088;0;0.25170068;0.747619048;0;0.470748299;0.529251701;0
0.494897959;0.505102041;0;0.247278912;0.752040816;0;0.467006803;0.532993197;0
0.495918367;0.504081633;0;0.242517007;0.756802721;0;0.470408163;0.529591837;0
0.494557823;0.505442177;0;0.244217687;0.755102041;0;0.469387755;0.530612245;0
0.496258503;0.503741497;0;0.245578231;0.753741497;0;0.464965986;0.535034014;0
0.494557823;0.505442177;0;0.247278912;0.752040816;0;0.467006803;0.532993197;0
0.495406601;0.504593399;0;0.250085063;0.749234433;0;0.465804695;0.534195305;0
0.492684587;0.507315413;0;0.251105818;0.748894182;0;0.47056822;0.52943178;0
0.490643076;0.509356924;0;0.252466825;0.747533175;0;0.46852671;0.53147329;0
0.495746853;0.504253147;0;0.252807077;0.747192923;0;0.472269479;0.527730521;0
0.494385846;0.505614154;0;0.253147329;0.746852671;0;0.473970738;0.526029262;0
0.497957794;0.502042206;0;0.251191287;0.748808713;0;0.475493533;0.524506467;0
0.497617427;0.502382573;0;0.253914227;0.746085773;0;0.477876106;0.522123894;0
0.492679605;0.507320395;0;0.258426966;0.741573034;0;0.472931563;0.527068437;0
0.484167518;0.515832482;0;0.255362615;0.744637385;0;0.476336398;0.523663602;0
0.477698332;0.522301668;0;0.260810351;0.739189649;0;0.4804222;0.5195778;0
0.480081716;0.519918284;0;0.263534219;0.736465781;0;0.48144365;0.51855635;0
0.473272046;0.526727954;0;0.267960504;0.732039496;0;0.482805584;0.517194416;0
0.477357848;0.522642152;0;0.269322438;0.730677562;0;0.484848485;0.515151515;0
0.479741233;0.520258767;0;0.271024855;0.728975145;0;0.485529452;0.514470548;0
0.480762683;0.519237317;0;0.275451141;0.724548859;0;0.488593803;0.511406197;0
0.478379299;0.521620701;0;0.276132108;0.723867892;0;0.485869935;0.514130065;0
0.479060266;0.520939734;0;0.277153558;0.722846442;0;0.482124617;0.517875383;0
0.482124617;0.517875383;0;0.278515492;0.721484508;0;0.479060266;0.520939734;0
0.478379299;0.521620701;0;0.278515492;0.721484508;0;0.478719782;0.521280218;0
0.479400749;0.520599251;0;0.28226081;0.71773919;0;0.476676881;0.523323119;0
0.475655431;0.524344569;0;0.282601294;0.717398706;0;0.481784133;0.518215867;0
0.474293497;0.525706503;0;0.282941777;0.717058223;0;0.4804222;0.5195778;0
0.471730245;0.528269755;0;0.285081744;0.714918256;0;0.485013624;0.514986376;0
0.469346049;0.530653951;0;0.288147139;0.711852861;0;0.481948229;0.518051771;0
0.467643052;0.532356948;0;0.290190736;0.709809264;0;0.482629428;0.517370572;0
0.469686649;0.530313351;0;0.288147139;0.711852861;0;0.485694823;0.514305177;0
0.470367847;0.529632153;0;0.28780654;0.71219346;0;0.484332425;0.515667575;0
0.475979557;0.524020443;0;0.288926746;0.711073254;0;0.481431005;0.518568995;0
0.481431005;0.518568995;0;0.293015332;0.706984668;0;0.482793867;0.517206133;0
0.485860307;0.514139693;0;0.296081772;0.703918228;0;0.48483816;0.51516184;0
0.484497445;0.515502555;0;0.298126065;0.701873935;0;0.483475298;0.516524702;0
0.482793867;0.517206133;0;0.298126065;0.701873935;0;0.482793867;0.517206133;0
0.484156729;0.515843271;0;0.295400341;0.704599659;0;0.478364566;0.521635434;0
0.478705281;0.521294719;0;0.293696763;0.706303237;0;0.483134583;0.516865417;0
0.473594549;0.526405451;0;0.289948893;0.710051107;0;0.482453152;0.517546848;0
0.472572402;0.527427598;0;0.289267462;0.710732538;0;0.475638842;0.524361158;0
0.466780239;0.533219761;0;0.288245315;0.711754685;0;0.479727428;0.520272572;0
0.46746167;0.53253833;0;0.285178876;0.714821124;0;0.479386712;0.520613288;0
0.467120954;0.532879046;0;0.282112436;0.717887564;0;0.476320273;0.523679727;0
0.463713799;0.536286201;0;0.281771721;0.718228279;0;0.477342419;0.522657581;0
0.460306644;0.539693356;0;0.281431005;0.718568995;0;0.478364566;0.521635434;0
0.456558773;0.543441227;0;0.283816014;0.716183986;0;0.478364566;0.521635434;0
0.456558773;0.543441227;0;0.284156729;0.715843271;0;0.475979557;0.524020443;0
0.455536627;0.544463373;0;0.286882453;0.713117547;0;0.479727428;0.520272572;0
0.450085179;0.549914821;0;0.284497445;0.715502555;0;0.483475298;0.516524702;0
0.445315162;0.554684838;0;0.282793867;0.717206133;0;0.484156729;0.515843271;0
0.443611584;0.556388416;0;0.282112436;0.717887564;0;0.48483816;0.51516184;0
0.445996593;0.554003407;0;0.284497445;0.715502555;0;0.488245315;0.511754685;0
0.446489434;0.553510566;0;0.285276074;0.714723926;0;0.489434219;0.510565781;0
0.450051142;0.549948858;0;0.284691442;0.715308558;0;0.487896352;0.512103648;0
0.447476126;0.552523874;0;0.280354707;0.719645293;0;0.490109141;0.509890859;0
0.450886767;0.549113233;0;0.278308322;0.721691678;0;0.491132333;0.508867667;0
0.458731241;0.541268759;0;0.276603001;0.723396999;0;0.490109141;0.509890859;0
0.45941337;0.54058663;0;0.276603001;0.723396999;0;0.489768076;0.510231924;0
0.464870396;0.535129604;0;0.279672578;0.720327422;0;0.488744884;0.511255116;0
0.464529332;0.535470668;0;0.284447476;0.715552524;0;0.487380628;0.512619372;0
0.463506139;0.536493861;0;0.281036835;0.718963165;0;0.487721692;0.512278308;0
0.466052542;0.533947458;0;0.28181508;0.71818492;0;0.493346981;0.506653019;0
0.47185261;0.52814739;0;0.2814739;0.7185261;0;0.498123507;0.501876493;0
0.465370181;0.534629819;0;0.282156261;0.717843739;0;0.497782327;0.502217673;0
0.465711361;0.534288639;0;0.285909246;0.714090754;0;0.506653019;0.493346981;0
0.467076083;0.532923917;0;0.284544524;0.715455476;0;0.508700102;0.491299898;0
0.472876151;0.527123849;0;0.280450358;0.719549642;0;0.509723644;0.490276356;0
0.467076083;0.532923917;0;0.276697373;0.723302627;0;0.516206073;0.483793927;0
0.46468782;0.53531218;0;0.275332651;0.724667349;0;0.518594336;0.481405664;0
0.462299556;0.537700444;0;0.271920846;0.728079154;0;0.519959058;0.480040942;0
0.455475947;0.544524053;0;0.271579666;0.728420334;0;0.513476629;0.486523371;0
0.458205391;0.541794609;0;0.273967929;0.726032071;0;0.51381781;0.48618219;0
0.453087683;0.546912317;0;0.271579666;0.728420334;0;0.512453088;0.487546912;0
0.448993518;0.551006482;0;0.271238485;0.728761515;0;0.515864893;0.484135107;0
0.453087683;0.546912317;0;0.272262027;0.727737973;0;0.514841351;0.485158649;0
0.4510406;0.5489594;0;0.27465029;0.72534971;0;0.5209826;0.4790174;0
0.450017059;0.549982941;0;0.280109178;0.719890822;0;0.521664961;0.478335039;0
0.448464164;0.551535836;0;0.281911263;0.718088737;0;0.523208191;0.476791809;0
0.456313993;0.543686007;0;0.281228669;0.718771331;0;0.5221843;0.4778157;0
0.455972696;0.544027304;0;0.281911263;0.718088737;0;0.519112628;0.480887372;0
0.452372823;0.547627177;0;0.281666098;0.718333902;0;0.517241379;0.482758621;0
0.457835439;0.542164561;0;0.279276203;0.720723797;0;0.518948447;0.481051553;0
0.453738477;0.546261523;0;0.272447934;0.727552066;0;0.519631273;0.480368727;0
0.455445545;0.544554455;0;0.272789348;0.727210652;0;0.514851485;0.485148515;0
0.459883919;0.540116081;0;0.276544896;0.723455104;0;0.519972687;0.480027313;0
0.455942623;0.544057377;0;0.273565574;0.726434426;0;0.519808743;0.480191257;0
0.449795082;0.550204918;0;0.274590164;0.725409836;0;0.523907104;0.476092896;0
0.445355191;0.554644809;0;0.278688525;0.721311475;0;0.526980874;0.473019126;0
0.446038251;0.553961749;0;0.281079235;0.718920765;0;0.528688525;0.471311475;0
0.451161202;0.548838798;0;0.283469945;0.716530055;0;0.528005464;0.471994536;0
0.456284153;0.543715847;0;0.285519126;0.714480874;0;0.532103825;0.467896175;0
0.456098394;0.543901606;0;0.285616672;0.714383328;0;0.531602323;0.468397677;0
0.458489921;0.541510079;0;0.283908439;0.716091561;0;0.53399385;0.46600615;0
0.464981209;0.535018791;0;0.281516912;0.718483088;0;0.537068671;0.462931329;0
0.460198155;0.539801845;0;0.285958319;0.714041681;0;0.536385378;0.463614622;0
0.463614622;0.536385378;0;0.286299966;0.713700034;0;0.53399385;0.46600615;0
0.458831568;0.541168432;0;0.280150325;0.719849675;0;0.53399385;0.46600615;0
0.455756748;0.544243252;0;0.280150325;0.719849675;0;0.531260676;0.468739324;0
0.457806628;0.542193372;0;0.278100444;0.721899556;0;0.531602323;0.468397677;0
0.461038961;0.538961039;0;0.279562543;0.720437457;0;0.526315789;0.473684211;0
0.464114833;0.535885167;0;0.280587833;0.719412167;0;0.529391661;0.470608339;0
0.464456596;0.535543404;0;0.282296651;0.717703349;0;0.522214627;0.477785373;0
0.465140123;0.534859877;0;0.282980178;0.717019822;0;0.521872864;0.478127136;0
0.463089542;0.536910458;0;0.283321941;0.716678059;0;0.521189337;0.478810663;0
0.461038961;0.538961039;0;0.288790157;0.711209843;0;0.52050581;0.47949419;0
0.463773069;0.536226931;0;0.28810663;0.71189337;0;0.521872864;0.478127136;0
0.468717949;0.531282051;0;0.286153846;0.713846154;0;0.52034188;0.47965812;0
0.472478632;0.527521368;0;0.288205128;0.711794872;0;0.521025641;0.478974359;0
0.479316239;0.520683761;0;0.289230769;0.710769231;0;0.517606838;0.482393162;0
0.485470085;0.514529915;0;0.288547009;0.711452991;0;0.515897436;0.484102564;0
0.488888889;0.511111111;0;0.291623932;0.708376068;0;0.516239316;0.483760684;0
0.494017094;0.505982906;0;0.293333333;0.706666667;0;0.517264957;0.482735043;0
0.497606019;0.502393981;0;0.294801642;0.705198358;0;0.512311902;0.487688098;0
0.498290014;0.501709986;0;0.29377565;0.70622435;0;0.514363885;0.485636115;0
0.496922025;0.503077975;0;0.294459644;0.705540356;0;0.512653899;0.487346101;0
0.501367989;0.498632011;0;0.295827633;0.704172367;0;0.516415869;0.483584131;0
0.50376197;0.49623803;0;0.298563611;0.701436389;0;0.512995896;0.487004104;0
0.506839945;0.493160055;0;0.302667579;0.697332421;0;0.513679891;0.486320109;0
0.507865937;0.492134063;0;0.301983584;0.698016416;0;0.508207934;0.491792066;0
0.500683995;0.499316005;0;0.304377565;0.695622435;0;0.505129959;0.494870041;0
0.500341997;0.499658003;0;0.307797538;0.692202462;0;0.5;0.5;0
0.493502052;0.506497948;0;0.310191518;0.689808482;0;0.505129959;0.494870041;0
0.487346101;0.512653899;0;0.308823529;0.691176471;0;0.505471956;0.494528044;0
0.487346101;0.512653899;0;0.310191518;0.689808482;0;0.504787962;0.495212038;0
0.485978112;0.514021888;0;0.31121751;0.68878249;0;0.510601915;0.489398085;0
0.485294118;0.514705882;0;0.313269494;0.686730506;0;0.512995896;0.487004104;0
0.490591858;0.509408142;0;0.309271297;0.690728703;0;0.511460828;0.488539172;0
0.492813142;0.507186858;0;0.30698152;0.69301848;0;0.509582478;0.490417522;0
0.495208761;0.504791239;0;0.310746064;0.689253936;0;0.506160164;0.493839836;0
0.491444216;0.508555784;0;0.316221766;0.683778234;0;0.506160164;0.493839836;0
0.492128679;0.507871321;0;0.321355236;0.678644764;0;0.504449008;0.495550992;0
0.497604381;0.502395619;0;0.327173169;0.672826831;0;0.509582478;0.490417522;0
0.492128679;0.507871321;0;0.330595483;0.669404517;0;0.508898015;0.491101985;0
0.495550992;0.504449008;0;0.335728953;0.664271047;0;0.513004791;0.486995209;0
0.497946612;0.502053388;0;0.340862423;0.659137577;0;0.513689254;0.486310746;0
0.501711157;0.498288843;0;0.344626968;0.655373032;0;0.517453799;0.482546201;0
0.502737851;0.497262149;0;0.350102669;0.649897331;0;0.511978097;0.488021903;0
0.501026694;0.498973306;0;0.345995893;0.654004107;0;0.511293634;0.488706366;0
0.503080082;0.496919918;0;0.343942505;0.656057495;0;0.51026694;0.48973306;0
0.501711157;0.498288843;0;0.344284736;0.655715264;0;0.504791239;0.495208761;0
0.495378295;0.504621705;0;0.340636768;0.659363232;0;0.507360493;0.492639507;0
0.492808219;0.507191781;0;0.341780822;0.658219178;0;0.501712329;0.498287671;0
0.489726027;0.510273973;0;0.339726027;0.660273973;0;0.503424658;0.496575342;0
0.493150685;0.506849315;0;0.341780822;0.658219178;0;0.505821918;0.494178082;0
0.494863014;0.505136986;0;0.338356164;0.661643836;0;0.498287671;0.501712329;0
0.490753425;0.509246575;0;0.340410959;0.659589041;0;0.496575342;0.503424658;0
0.490068493;0.509931507;0;0.343835616;0.656164384;0;0.494178082;0.505821918;0
0.487328767;0.512671233;0;0.33869863;0.66130137;0;0.488356164;0.511643836;0
0.488013699;0.511986301;0;0.340068493;0.659931507;0;0.48390411;0.51609589;0
0.486643836;0.513356164;0;0.338013699;0.661986301;0;0.483219178;0.516780822;0
0.479109589;0.520890411;0;0.338356164;0.661643836;0;0.48630137;0.51369863;0
0.472945205;0.527054795;0;0.339726027;0.660273973;0;0.488356164;0.511643836;0
0.47260274;0.52739726;0;0.341780822;0.658219178;0;0.490410959;0.509589041;0
0.471575342;0.528424658;0;0.344863014;0.655136986;0;0.490068493;0.509931507;0
0.475;0.525;0;0.344520548;0.655479452;0;0.492808219;0.507191781;0
0.471917808;0.528082192;0;0.348630137;0.651369863;0;0.495890411;0.504109589;0
0.469863014;0.530136986;0;0.342808219;0.657191781;0;0.496917808;0.503082192;0
0.470547945;0.529452055;0;0.345547945;0.654452055;0;0.494178082;0.505821918;0
0.468835616;0.531164384;0;0.34760274;0.65239726;0;0.499657534;0.500342466;0
0.475684932;0.524315068;0;0.349657534;0.650342466;0;0.495890411;0.504109589;0
0.479273724;0.520726276;0;0.35080507;0.64919493;0;0.498800959;0.501199041;0
0.486977382;0.513022618;0;0.352638794;0.647361206;0;0.496230295;0.503769705;0
0.490915324;0.509084676;0;0.348645869;0.651354131;0;0.490572506;0.509427494;0
0.497086047;0.502913953;0;0.347274597;0.652725403;0;0.485430237;0.514569763;0
0.49160096;0.50839904;0;0.3435036;0.6564964;0;0.485773055;0.514226945;0
0.494000686;0.505999314;0;0.344189236;0.655810764;0;0.483716147;0.516283853;0
0.496743229;0.503256771;0;0.345217689;0.654782311;0;0.485773055;0.514226945;0
0.491943778;0.508056222;0;0.346931779;0.653068221;0;0.483716147;0.516283853;0
0.494686322;0.505313678;0;0.339732602;0.660267398;0;0.487144326;0.512855674;0
0.497771683;0.502228317;0;0.342132328;0.657867672;0;0.489201234;0.510798766;0
0.498800137;0.501199863;0;0.339732602;0.660267398;0;0.48645869;0.51354131;0
0.499142955;0.500857045;0;0.336990058;0.663009942;0;0.489201234;0.510798766;0
0.493657868;0.506342132;0;0.335618786;0.664381214;0;0.49331505;0.50668495;0
0.492286596;0.507713404;0;0.327391155;0.672608845;0;0.496057593;0.503942407;0
0.494343504;0.505656496;0;0.321906068;0.678093932;0;0.499142955;0.500857045;0
0.496057593;0.503942407;0;0.316763798;0.683236202;0;0.494343504;0.505656496;0
0.500857045;0.499142955;0;0.314364073;0.685635927;0;0.496057593;0.503942407;0
0.501199863;0.498800137;0;0.311964347;0.688035653;0;0.496057593;0.503942407;0
0.495714775;0.504285225;0;0.311278711;0.688721289;0;0.495714775;0.504285225;0
0.490229688;0.509770312;0;0.314021255;0.685978745;0;0.491943778;0.508056222;0
0.494343504;0.505656496;0;0.307164895;0.692835105;0;0.494000686;0.505999314;0
0.498457319;0.501542681;0;0.30647926;0.69352074;0;0.490229688;0.509770312;0
0.501199863;0.498800137;0;0.30305108;0.69694892;0;0.49160096;0.50839904;0
0.496057593;0.503942407;0;0.304422352;0.695577648;0;0.485773055;0.514226945;0
0.489544052;0.510455948;0;0.305107988;0.694892012;0;0.486801508;0.513198492;0
0.485087419;0.514912581;0;0.30133699;0.69866301;0;0.485087419;0.514912581;0
0.487829962;0.512170038;0;0.303736716;0.696263284;0;0.484401783;0.515598217;0
0.481316421;0.518683579;0;0.306822077;0.693177923;0;0.484401783;0.515598217;0
0.484058965;0.515941035;0;0.302022626;0.697977374;0;0.485087419;0.514912581;0
0.487487144;0.512512856;0;0.302365444;0.697634556;0;0.492972232;0.507027768;0
0.492286596;0.507713404;0;0.293452177;0.706547823;0;0.494686322;0.505313678;0
0.497428865;0.502571135;0;0.294137813;0.705862187;0;0.496400411;0.503599589;0
0.497086047;0.502913953;0;0.298251628;0.701748372;0;0.497428865;0.502571135;0
0.497428865;0.502571135;0;0.298251628;0.701748372;0;0.498457319;0.501542681;0
0.501199863;0.498800137;0;0.293452177;0.706547823;0;0.499828591;0.500171409;0
0.500514227;0.499485773;0;0.297565992;0.702434008;0;0.499142955;0.500857045;0
0.496400411;0.503599589;0;0.298594446;0.701405554;0;0.497086047;0.502913953;0
0.498800137;0.501199863;0;0.302708262;0.697291738;0;0.501885499;0.498114501;0
0.502228317;0.497771683;0;0.302365444;0.697634556;0;0.500514227;0.499485773;0
0.499828591;0.500171409;0;0.300994172;0.699005828;0;0.499485773;0.500514227;0
0.49502914;0.50497086;0;0.29790881;0.70209119;0;0.495371957;0.504628043;0
0.493657868;0.506342132;0;0.299965718;0.700034282;0;0.496400411;0.503599589;0
0.488858416;0.511141584;0;0.297223174;0.702776826;0;0.498114501;0.501885499;0
0.492112483;0.507887517;0;0.291495199;0.708504801;0;0.493141289;0.506858711;0
0.489711934;0.510288066;0;0.290466392;0.709533608;0;0.492112483;0.507887517;0
0.489368999;0.510631001;0;0.284636488;0.715363512;0;0.489026063;0.510973937;0
0.491426612;0.508573388;0;0.286351166;0.713648834;0;0.492798354;0.507201646;0
0.496227709;0.503772291;0;0.286694102;0.713305898;0;0.49691358;0.50308642;0
0.498628258;0.501371742;0;0.279492455;0.720507545;0;0.490740741;0.509259259;0
0.5;0.5;0;0.278806584;0.721193416;0;0.491083676;0.508916324;0
0.505829904;0.494170096;0;0.279492455;0.720507545;0;0.492798354;0.507201646;0
0.499314129;0.500685871;0;0.276406036;0.723593964;0;0.49005487;0.50994513;0
0.494170096;0.505829904;0;0.272633745;0.727366255;0;0.493484225;0.506515775;0
0.493484225;0.506515775;0;0.266460905;0.733539095;0;0.494855967;0.505144033;0
0.499314129;0.500685871;0;0.260631001;0.739368999;0;0.494855967;0.505144033;0
0.493141289;0.506858711;0;0.25308642;0.74691358;0;0.497942387;0.502057613;0
0.492112483;0.507887517;0;0.254458162;0.745541838;0;0.495198903;0.504801097;0
0.494855967;0.505144033;0;0.252057613;0.747942387;0;0.496570645;0.503429355;0
0.490740741;0.509259259;0;0.251371742;0.748628258;0;0.495198903;0.504801097;0
0.494513032;0.505486968;0;0.252400549;0.747599451;0;0.493484225;0.506515775;0
0.497770154;0.502229846;0;0.253516295;0.746483705;0;0.50051458;0.49948542;0
0.495025729;0.504974271;0;0.254545455;0.745454545;0;0.502572899;0.497427101;0
0.489193825;0.510806175;0;0.252487136;0.747512864;0;0.503602058;0.496397942;0
0.484391081;0.515608919;0;0.246312178;0.753687822;0;0.496740995;0.503259005;0
0.480274443;0.519725557;0;0.245283019;0.754716981;0;0.491595197;0.508404803;0
0.477186964;0.522813036;0;0.251457976;0.748542024;0;0.488164666;0.511835334;0
0.474442539;0.525557461;0;0.252487136;0.747512864;0;0.484048027;0.515951973;0
0.473756432;0.526243568;0;0.25077187;0.74922813;0;0.488850772;0.511149228;0
0.469296741;0.530703259;0;0.254202401;0.745797599;0;0.484734134;0.515265866;0
0.466552316;0.533447684;0;0.255231561;0.744768439;0;0.489193825;0.510806175;0
0.471698113;0.528301887;0;0.256603774;0.743396226;0;0.486106346;0.513893654;0
0.466552316;0.533447684;0;0.259348199;0.740651801;0;0.485077187;0.514922813;0
0.466552316;0.533447684;0;0.254545455;0.745454545;0;0.47890223;0.52109777;0
0.467238422;0.532761578;0;0.248713551;0.751286449;0;0.478559177;0.521440823;0
0.466209262;0.533790738;0;0.249399657;0.750600343;0;0.481989708;0.518010292;0
0.473070326;0.526929674;0;0.24974271;0.75025729;0;0.476500858;0.523499142;0
0.474442539;0.525557461;0;0.253516295;0.746483705;0;0.480274443;0.519725557;0
0.478559177;0.521440823;0;0.255917667;0.744082333;0;0.475471698;0.524528302;0
0.483018868;0.516981132;0;0.259691252;0.740308748;0;0.479588336;0.520411664;0
0.47890223;0.52109777;0;0.261406518;0.738593482;0;0.480960549;0.519039451;0
0.472041166;0.527958834;0;0.261406518;0.738593482;0;0.481989708;0.518010292;0
0.472727273;0.527272727;0;0.261406518;0.738593482;0;0.487478559;0.512521441;0
0.471012007;0.528987993;0;0.262778731;0.737221269;0;0.490222985;0.509777015;0
0.472041166;0.527958834;0;0.265866209;0.734133791;0;0.487135506;0.512864494;0
0.472041166;0.527958834;0;0.266552316;0.733447684;0;0.481989708;0.518010292;0
0.473919012;0.526080988;0;0.265614276;0.734385724;0;0.492107069;0.507892931;0
0.476321208;0.523678792;0;0.265957447;0.734042553;0;0.493136582;0.506863418;0
0.474605353;0.525394647;0;0.26733013;0.73266987;0;0.497254633;0.502745367;0
0.478723404;0.521276596;0;0.268359643;0.731640357;0;0.504118051;0.495881949;0
0.479066575;0.520933425;0;0.270075498;0.729924502;0;0.509265614;0.490734386;0
0.477693892;0.522306108;0;0.269389156;0.730610844;0;0.51132464;0.48867536;0
0.478380233;0.521619767;0;0.272477694;0.727522306;0;0.505147563;0.494852437;0
0.479752917;0.520247083;0;0.272477694;0.727522306;0;0.507892931;0.492107069;0
0.483870968;0.516129032;0;0.273164036;0.726835964;0;0.509265614;0.490734386;0
0.48455731;0.51544269;0;0.277282086;0.722717914;0;0.510981469;0.489018531;0
0.48078243;0.51921757;0;0.281400137;0.718599863;0;0.51509952;0.48490048;0
0.479752917;0.520247083;0;0.28620453;0.71379547;0;0.51921757;0.48078243;0
0.481811942;0.518188058;0;0.280370625;0.719629375;0;0.518874399;0.481125601;0
0.486616335;0.513383665;0;0.283115992;0.716884008;0;0.521962938;0.478037062;0
0.487126674;0.512873326;0;0.280466873;0.719533127;0;0.524201854;0.475798146;0
0.483350498;0.516649502;0;0.280810161;0.719189839;0;0.528664607;0.471335393;0
0.475961538;0.524038462;0;0.283997253;0.716002747;0;0.53125;0.46875;0
0.475618132;0.524381868;0;0.278159341;0.721840659;0;0.526785714;0.473214286;0
0.475618132;0.524381868;0;0.272321429;0.727678571;0;0.523351648;0.476648352;0
0.475961538;0.524038462;0;0.273695055;0.726304945;0;0.517513736;0.482486264;0
0.475961538;0.524038462;0;0.274381868;0.725618132;0;0.521978022;0.478021978;0
0.479395604;0.520604396;0;0.275068681;0.724931319;0;0.525755495;0.474244505;0
0.475274725;0.524725275;0;0.278846154;0.721153846;0;0.521634615;0.478365385;0
0.472184066;0.527815934;0;0.276785714;0.723214286;0;0.519917582;0.480082418;0
0.473901099;0.526098901;0;0.273008242;0.726991758;0;0.519574176;0.480425824;0
0.469093407;0.530906593;0;0.272664835;0.727335165;0;0.518200549;0.481799451;0
0.474931319;0.525068681;0;0.271291209;0.728708791;0;0.513736264;0.486263736;0
0.473033322;0.526966678;0;0.272758502;0.727241498;0;0.516660941;0.483339059;0
0.473720371;0.526279629;0;0.274476125;0.725523875;0;0.514599794;0.485400206;0
0.476468568;0.523531432;0;0.276193748;0.723806252;0;0.515286843;0.484713157;0
0.477842666;0.522157334;0;0.277224322;0.722775678;0;0.514599794;0.485400206;0
0.477499141;0.522500859;0;0.271040879;0.728959121;0;0.511851597;0.488148403;0
0.479560289;0.520439711;0;0.266231536;0.733768464;0;0.507729303;0.492270697;0
0.482995534;0.517004466;0;0.26657506;0.73342494;0;0.505668155;0.494331845;0
0.482995534;0.517004466;0;0.264513913;0.735486087;0;0.508072827;0.491927173;0
0.475437994;0.524562006;0;0.263483339;0.736516661;0;0.504294057;0.495705943;0
0.470972175;0.529027825;0;0.26279629;0.73720371;0;0.503263483;0.496736517;0
0.46684988;0.53315012;0;0.261765716;0.738234284;0;0.497423566;0.502576434;0
0.467880453;0.532119547;0;0.259704569;0.740295431;0;0.498110615;0.501889385;0
0.469598076;0.530401924;0;0.264170388;0.735829612;0;0.495705943;0.504294057;0
0.464788732;0.535211268;0;0.265544486;0.734455514;0;0.492614222;0.507385778;0
0.45860529;0.54139471;0;0.268292683;0.731707317;0;0.488491927;0.511508073;0
0.461009962;0.538990038;0;0.263139814;0.736860186;0;0.49020955;0.50979045;0
0.458948815;0.541051185;0;0.253521127;0.746478873;0;0.488491927;0.511508073;0
0.454482996;0.545517004;0;0.247337685;0.752662315;0;0.489866025;0.510133975;0
0.45860529;0.54139471;0;0.245963586;0.754036414;0;0.494331845;0.505668155;0
0.460666438;0.539333562;0;0.246307111;0.753692889;0;0.49020955;0.50979045;0
0.464445208;0.535554792;0;0.244245964;0.755754036;0;0.492270697;0.507729303;0
0.465819306;0.534180694;0;0.243558914;0.756441086;0;0.491240124;0.508759876;0
0.466506355;0.533493645;0;0.245620062;0.754379938;0;0.499828238;0.500171762;0
0.465475782;0.534524218;0;0.247337685;0.752662315;0;0.508416352;0.491583648;0
0.466506355;0.533493645;0;0.243558914;0.756441086;0;0.504981106;0.495018894;0
0.464445208;0.535554792;0;0.240810718;0.759189282;0;0.502576434;0.497423566;0
0.465475782;0.534524218;0;0.243902439;0.756097561;0;0.506355204;0.493644796;0
0.470972175;0.529027825;0;0.244589488;0.755410512;0;0.513225696;0.486774304;0
0.474750945;0.525249055;0;0.244933013;0.755066987;0;0.510133975;0.489866025;0
0.475781518;0.524218482;0;0.241497767;0.758502233;0;0.512882171;0.487117829;0
0.472346273;0.527653727;0;0.243902439;0.756097561;0;0.520096187;0.479903813;0
0.467536929;0.532463071;0;0.243902439;0.756097561;0;0.525249055;0.474750945;0
0.465475782;0.534524218;0;0.245620062;0.754379938;0;0.521126761;0.478873239;0
0.466162831;0.533837169;0;0.246307111;0.753692889;0;0.522157334;0.477842666;0
0.460322913;0.539677087;0;0.248368258;0.751631742;0;0.522844383;0.477155617;0
0.464101683;0.535898317;0;0.249742357;0.750257643;0;0.524562006;0.475437994;0
0.462727585;0.537272415;0;0.251116455;0.748883545;0;0.531432497;0.468567503;0
0.463758159;0.536241841;0;0.253177602;0.746822398;0;0.53315012;0.46684988;0
0.464445208;0.535554792;0;0.2545517;0.7454483;0;0.530401924;0.469598076;0
0.466162831;0.533837169;0;0.2545517;0.7454483;0;0.534180694;0.465819306;0
0.472689797;0.527310203;0;0.253864651;0.746135349;0;0.528684301;0.471315699;0
0.476468568;0.523531432;0;0.252490553;0.747509447;0;0.531776022;0.468223978;0
0.48196496;0.51803504;0;0.252834078;0.747165922;0;0.52937135;0.47062865;0
