apc.00;apc.10;apc.11;kras.00;kras.10;kras.11;p53.00;p53.10;p53.11
0.634131369;0.241252302;0.124616329;0.422651934;0.401473297;0.17587477;0.535604665;0.145181093;0.319214242
0.647355164;0.254722922;0.097921914;0.425692695;0.395151134;0.179156171;0.54093199;0.149874055;0.309193955
0.645365391;0.265105979;0.08952863;0.421701993;0.389433724;0.188864283;0.538437203;0.149636191;0.311926606
0.604934602;0.254458977;0.140606421;0.389714625;0.363852556;0.246432818;0.5;0.141200951;0.358799049
0.616204691;0.26652452;0.117270789;0.392019494;0.380749315;0.227231191;0.505025891;0.147426135;0.347547974
0.621198157;0.270660522;0.108141321;0.387711214;0.385867896;0.226420891;0.504761905;0.148387097;0.346850998
0.619295559;0.2762634;0.104441041;0.379173047;0.381316998;0.239509954;0.496477795;0.152526799;0.350995406
0.58097166;0.266628109;0.152400231;0.351937536;0.423076923;0.224985541;0.463562753;0.14459225;0.391844997
0.602413273;0.282956259;0.114630468;0.362594268;0.415082956;0.222322775;0.475113122;0.154147813;0.370739065
0.603636364;0.291212121;0.105151515;0.359393939;0.421212121;0.219393939;0.469090909;0.158181818;0.372727273
0.610526316;0.305572755;0.083900929;0.362848297;0.416099071;0.221052632;0.47120743;0.164396285;0.364396285
0.606734631;0.314488724;0.078776645;0.357738647;0.411183194;0.231078159;0.459375965;0.169292555;0.37133148
0.579886938;0.309729247;0.110383814;0.337994644;0.392442725;0.26956263;0.435882178;0.164831895;0.399285927
0.575541704;0.311962007;0.11249629;0.334817453;0.386464826;0.27871772;0.428317008;0.167111903;0.404571089
0.56626506;0.315603879;0.118131061;0.328827505;0.400528945;0.27064355;0.416103438;0.168968557;0.414928005
0.51625907;0.294813222;0.188927708;0.295888202;0.440204246;0.263907552;0.375436711;0.157215802;0.467347487
0.527508985;0.309095936;0.163395079;0.300248825;0.424937794;0.274813381;0.377937517;0.166989218;0.455073265
0.535310734;0.325141243;0.139548023;0.303672316;0.423163842;0.273163842;0.38079096;0.173728814;0.445480226
0.534013605;0.3319161;0.134070295;0.301020408;0.428571429;0.270408163;0.37329932;0.181122449;0.445578231
0.503903096;0.323014805;0.1730821;0.281830417;0.448990579;0.269179004;0.348855989;0.175235532;0.475908479
0.492650919;0.3167979;0.190551181;0.271128609;0.427034121;0.30183727;0.336220472;0.17191601;0.491863517
0.480779088;0.310353665;0.208867248;0.260635572;0.401845208;0.337519221;0.325986674;0.16658124;0.507432086
0.496952028;0.325735489;0.177312483;0.26954678;0.402597403;0.327855818;0.33580705;0.172541744;0.491651206
0.439236929;0.295572303;0.265190768;0.235986811;0.468676401;0.295336788;0.294865756;0.154262836;0.550871408
0.429064947;0.291110088;0.279824965;0.22754491;0.495163519;0.277291571;0.284661446;0.152464302;0.562874251
0.475435005;0.329068577;0.195496418;0.249744115;0.457267144;0.292988741;0.313971341;0.169396111;0.516632549
0.513896609;0.364369094;0.121734297;0.267370762;0.439966648;0.29266259;0.337965536;0.185102835;0.476931629
0.525925926;0.38034188;0.093732194;0.27037037;0.413675214;0.315954416;0.341310541;0.192022792;0.466666667
0.554788352;0.406784749;0.038426899;0.281296908;0.414590213;0.304112879;0.353047133;0.20504353;0.441909337
0.540969163;0.402643172;0.056387665;0.268135095;0.439647577;0.292217327;0.340088106;0.204698972;0.455212922
0.554685146;0.417294366;0.028020488;0.271166014;0.425128051;0.303705936;0.342573064;0.21361856;0.443808376
0.552607778;0.422972566;0.024419656;0.267711788;0.433222792;0.299065421;0.340970757;0.215254748;0.443774495
0.553527981;0.431265207;0.015206813;0.264294404;0.432785888;0.302919708;0.338807786;0.218673966;0.442518248
0.549025579;0.44001218;0.010962241;0.264007308;0.430572473;0.305420219;0.331303289;0.22228989;0.446406821
0.542926239;0.441354293;0.015719468;0.26541717;0.428355502;0.306227328;0.324062878;0.223095526;0.452841596
0.537878788;0.446666667;0.015454545;0.264242424;0.427575758;0.308181818;0.317272727;0.227272727;0.455454545
0.535811423;0.448171653;0.016016924;0.257479601;0.430039287;0.312481112;0.313992143;0.226352372;0.459655485
0.53184425;0.452158165;0.015997585;0.252942952;0.429821914;0.317235134;0.309085421;0.225777241;0.465137338
0.527376655;0.455174489;0.017448857;0.246690734;0.433814681;0.319494585;0.305054152;0.225631769;0.469314079
0.505226481;0.442799071;0.051974448;0.234030197;0.450929152;0.31504065;0.288327526;0.220963995;0.490708479
0.501743173;0.447123765;0.051133062;0.235618826;0.449157467;0.315223707;0.287042417;0.219349216;0.493608367
0.496092619;0.451230101;0.052677279;0.232127352;0.45065123;0.317221418;0.281910275;0.219971056;0.498118669
0.489067894;0.455120829;0.055811277;0.225258918;0.45598389;0.318757192;0.2787687;0.219792865;0.501438435
0.479704797;0.454158388;0.066136815;0.218563724;0.458132274;0.323304002;0.27050809;0.220266818;0.509225092
0.430033257;0.415707342;0.154259401;0.193655666;0.515477104;0.290867229;0.23688923;0.199283704;0.563827066
0.47455689;0.46969697;0.055746141;0.208404803;0.468553459;0.323041738;0.257861635;0.220411664;0.521726701
0.493008033;0.494495686;0.012496281;0.210949122;0.449866111;0.339184766;0.260041654;0.226420708;0.513537638
0.487559242;0.499111374;0.013329384;0.207049763;0.448459716;0.344490521;0.254739336;0.226895735;0.518364929
0.490155131;0.50447494;0.005369928;0.200477327;0.451372315;0.348150358;0.250298329;0.229116945;0.520584726
0.485145573;0.506833036;0.00802139;0.19637552;0.453654189;0.349970291;0.242127154;0.229055258;0.528817588
0.48156956;0.510998811;0.007431629;0.197086801;0.450059453;0.352853746;0.238703924;0.230083234;0.531212842
0.481580511;0.512774807;0.005644682;0.19637552;0.450386215;0.353238265;0.237373737;0.233214498;0.529411765
0.480809283;0.513835168;0.005355549;0.197262719;0.44927105;0.35346623;0.237429337;0.235941684;0.526628979
0.477225365;0.519797559;0.002977077;0.19648705;0.451920214;0.351592736;0.235189044;0.238761536;0.526049419
0.47307349;0.522761083;0.004165427;0.192204701;0.455816721;0.351978578;0.231478727;0.240107111;0.528414162
0.469714964;0.524940618;0.005344418;0.189429929;0.461401425;0.349168646;0.234263658;0.239014252;0.52672209
0.467732386;0.523090586;0.009177028;0.187685021;0.464772054;0.347542925;0.237122558;0.234754292;0.52812315
0.466036621;0.520378027;0.013585351;0.185469581;0.465445954;0.349084465;0.235676314;0.233018311;0.531305375
0.463844797;0.517048795;0.019106408;0.185773075;0.467960024;0.346266902;0.236919459;0.233098178;0.529982363
0.458237327;0.505184332;0.036578341;0.185195853;0.471774194;0.343029954;0.234447005;0.228974654;0.536578341
0.455873926;0.504297994;0.03982808;0.186819484;0.471060172;0.342120344;0.234383954;0.228366762;0.537249284
0.449943117;0.500568828;0.049488055;0.187144482;0.465017065;0.347838453;0.231513083;0.226962457;0.54152446
0.452434881;0.498301246;0.049263873;0.190543601;0.462627407;0.346828992;0.231030578;0.227066818;0.541902605
0.450930626;0.498307953;0.050761421;0.189509306;0.463056966;0.347433728;0.22927242;0.227298364;0.543429216
0.426975259;0.470869912;0.102154828;0.179569034;0.490555999;0.329874967;0.215482841;0.214684757;0.569832402
0.448093515;0.49206791;0.059838575;0.18870025;0.470359031;0.340940718;0.224603395;0.224046758;0.551349847
0.452830189;0.502112081;0.04505773;0.194593072;0.46719234;0.338214587;0.230639257;0.224443819;0.544916925
0.458143508;0.511389522;0.03046697;0.194476082;0.467539863;0.337984055;0.233769932;0.2238041;0.542425968
0.456459875;0.513375071;0.030165054;0.196072851;0.46528173;0.338645418;0.235344337;0.221115538;0.543540125
0.435290919;0.494018488;0.070690593;0.192495922;0.481783578;0.3257205;0.228113105;0.210440457;0.561446438
0.44579646;0.499446903;0.054756637;0.197732301;0.478982301;0.323285398;0.237831858;0.209347345;0.552820796
0.448764232;0.502915857;0.048319911;0.200499861;0.474312691;0.325187448;0.240766454;0.207720078;0.551513468
0.456400224;0.505869201;0.037730576;0.203465623;0.470095025;0.326439352;0.243991056;0.209055338;0.546953605
0.462035996;0.507311586;0.030652418;0.206411699;0.467941507;0.325646794;0.243532058;0.212598425;0.543869516
0.422780913;0.462288353;0.114930734;0.189840944;0.513340174;0.296818881;0.222678297;0.189840944;0.587480759
0.440696118;0.483534137;0.075769746;0.198393574;0.489959839;0.311646586;0.232396252;0.197858099;0.569745649
0.447426068;0.496987952;0.05558598;0.202902519;0.482201533;0.314895947;0.237951807;0.201259584;0.560788609
0.450878156;0.501920966;0.047200878;0.202524698;0.480515917;0.316959385;0.240120746;0.202524698;0.557354555
0.457744528;0.505680244;0.036575229;0.202549183;0.480465503;0.316985314;0.244666112;0.205320033;0.550013854
0.415345912;0.461886792;0.122767296;0.187672956;0.528553459;0.283773585;0.223144654;0.187672956;0.58918239
0.438881491;0.487616511;0.073501997;0.200532623;0.504926764;0.294540613;0.234354194;0.200532623;0.565113182
0.45554638;0.506193229;0.038260391;0.20836774;0.49435728;0.297274979;0.242224057;0.210845032;0.546930911
0.467226891;0.514845938;0.017927171;0.214005602;0.485434174;0.300560224;0.244537815;0.217927171;0.537535014
0.473699015;0.515049226;0.011251758;0.216877637;0.483825598;0.299296765;0.244725738;0.220534459;0.534739803
0.462469068;0.50371185;0.033819082;0.211987902;0.499037668;0.288974429;0.239758042;0.215012373;0.545229585
0.467539705;0.512677626;0.019782669;0.214544441;0.495959877;0.289495681;0.242964614;0.220674283;0.536361103
0.470538721;0.517396184;0.012065095;0.217452301;0.490740741;0.291806958;0.245791246;0.220258137;0.533950617
0.473432668;0.518133258;0.008434074;0.219285915;0.492268766;0.288445319;0.248242901;0.219567051;0.532190048
0.476580135;0.518058691;0.005361174;0.219808126;0.494074492;0.286117381;0.248589165;0.220090293;0.531320542
0.464943635;0.504261754;0.030794611;0.214187517;0.507561177;0.278251306;0.241132802;0.214187517;0.544679681
0.467346376;0.503444475;0.029209149;0.214384128;0.509231193;0.276384679;0.243593276;0.21273078;0.543675944
0.470490899;0.5;0.029509101;0.216216216;0.507170436;0.276613348;0.244897959;0.210148924;0.544953116
0.469179967;0.498624106;0.032195927;0.216840947;0.505503577;0.277655476;0.24766098;0.207760044;0.544578976
0.470038483;0.496701484;0.033260033;0.218526663;0.502748763;0.278724574;0.248213304;0.207531611;0.544255085
0.418066715;0.439250061;0.142683224;0.196250304;0.556367178;0.247382518;0.220112004;0.185049915;0.594838081
0.453896962;0.474240423;0.071862616;0.211889036;0.520475561;0.267635403;0.238837517;0.200792602;0.560369881
0.471749863;0.493691717;0.03455842;0.218047175;0.503017005;0.27893582;0.247394405;0.208447614;0.544157981
0.483880011;0.506868517;0.009251472;0.222596019;0.49229044;0.285113541;0.255116344;0.210260723;0.534622932
0.485923423;0.509572072;0.004504505;0.224662162;0.487894144;0.287443694;0.255630631;0.208333333;0.536036036
0.480290746;0.509085826;0.010623427;0.22337154;0.486161588;0.290466872;0.255521387;0.206597708;0.537880906
0.47992137;0.51361977;0.00645886;0.225779275;0.48385285;0.290367874;0.257231115;0.208649256;0.534119629
0.479606188;0.514767932;0.005625879;0.226441632;0.483825598;0.289732771;0.255977496;0.212939522;0.531082982
0.476430976;0.515432099;0.008136925;0.227272727;0.486251403;0.28647587;0.255611672;0.214365881;0.530022447
0.472323686;0.519246979;0.008429334;0.228153976;0.488901377;0.282944647;0.25709469;0.214667041;0.528238269
0.470786517;0.519101124;0.01011236;0.226966292;0.493539326;0.279494382;0.256179775;0.21488764;0.528932584
0.466703973;0.520145495;0.013150532;0.223559037;0.498601007;0.277839955;0.25573587;0.212926693;0.531337437
0.461495536;0.520089286;0.018415179;0.223493304;0.503069196;0.2734375;0.252790179;0.214006696;0.533203125
0.456570156;0.521714922;0.021714922;0.222995546;0.505011136;0.271993318;0.250835189;0.215200445;0.533964365
0.45562621;0.516173625;0.028200166;0.224495438;0.505114736;0.270389826;0.251313243;0.213713022;0.534973735
0.445253506;0.506742179;0.048004315;0.221143474;0.515911543;0.262944984;0.245954693;0.21197411;0.542071197
0.4486589;0.508263343;0.043077757;0.221891086;0.518016798;0.260092116;0.250067732;0.211595774;0.538336494
0.449499052;0.508258868;0.04224208;0.223666396;0.51584078;0.260492824;0.252369347;0.210939615;0.536691037
0.449811117;0.505126821;0.045062062;0.223421479;0.517539126;0.259039396;0.253372909;0.212088505;0.534538586
0.446075814;0.500800854;0.053123332;0.221302723;0.521623065;0.257074212;0.253336893;0.210891618;0.53577149
0.417080437;0.464995035;0.117924528;0.206802383;0.550645482;0.242552135;0.238083416;0.194389275;0.567527309
0.437888199;0.480331263;0.081780538;0.215062112;0.535973085;0.248964803;0.248964803;0.202380952;0.548654244
0.446270214;0.482524778;0.071205008;0.219353156;0.530777256;0.249869588;0.252738654;0.205790297;0.541471049
0.453273495;0.488384372;0.058342133;0.224920803;0.524551214;0.250527983;0.256071806;0.209345301;0.534582893
0.453466913;0.49037701;0.056156077;0.224887951;0.524387029;0.25072502;0.256788822;0.209860269;0.53335091
0.416465476;0.448575567;0.134958957;0.203524867;0.567600193;0.22887494;0.23539353;0.190246258;0.574360212
0.441288359;0.466649759;0.092061882;0.213796602;0.544255643;0.241947756;0.249556176;0.196804464;0.553639361
0.451219512;0.479761287;0.069019201;0.216658018;0.544628957;0.238713025;0.254540737;0.200570835;0.544888428
0.460181721;0.5;0.039818279;0.222608231;0.539551042;0.237840727;0.259754142;0.206574025;0.533671833
0.462018448;0.514650027;0.023331525;0.226532827;0.536896365;0.236570808;0.26017363;0.210526316;0.529300054
0.441884817;0.50104712;0.057068063;0.220680628;0.551308901;0.228010471;0.247905759;0.204973822;0.547120419
0.447180302;0.509663754;0.043155944;0.22319301;0.551231136;0.225575854;0.253110935;0.208101668;0.538787397
0.452870494;0.512950601;0.034178905;0.224032043;0.550333778;0.225634179;0.255273698;0.209612817;0.535113485
0.454936777;0.517352704;0.027710519;0.225988701;0.550174872;0.223836427;0.254775356;0.2149583;0.530266344
0.457714131;0.520670089;0.02161578;0.227235882;0.550121589;0.222642529;0.255336396;0.219400162;0.525263442
0.431742792;0.49247257;0.075784639;0.217912733;0.575912223;0.206175045;0.242408778;0.207961215;0.549630008
0.440510284;0.502733663;0.056756053;0.225982817;0.568081229;0.205935954;0.247071075;0.215568862;0.537360062
0.435211633;0.506361984;0.058426383;0.228771748;0.563490003;0.20773825;0.247727863;0.217346144;0.534925993
0.437192437;0.503755504;0.059052059;0.228438228;0.559181559;0.212380212;0.248381248;0.219114219;0.532504533
0.435771517;0.50271388;0.061514603;0.227707418;0.5575084;0.214784182;0.251486172;0.219953476;0.528560352
0.383969119;0.442552225;0.173478656;0.201407811;0.607629428;0.190962761;0.221843778;0.194595822;0.5835604
0.44891477;0.515087348;0.035997882;0.235044997;0.55055585;0.214399153;0.256484913;0.22869243;0.514822657
0.469048268;0.527406599;0.003545132;0.240796291;0.539132806;0.220070903;0.26261249;0.236160349;0.501227161
0.474240781;0.519793926;0.005965293;0.242136659;0.53335141;0.224511931;0.262744035;0.235086768;0.502169197
0.47913826;0.517862013;0.002999727;0.242705209;0.533951459;0.223343332;0.26152168;0.234524134;0.503954186
0.479847495;0.517429194;0.002723312;0.242647059;0.53295207;0.224400871;0.260348584;0.235294118;0.504357298
0.480653951;0.515803815;0.003542234;0.244141689;0.532425068;0.223433243;0.258583106;0.235967302;0.505449591
0.483546369;0.510470492;0.005983138;0.246940441;0.528691868;0.224367691;0.2597226;0.234702203;0.505575197
0.484609098;0.509942795;0.005448107;0.245437211;0.532280033;0.222282757;0.261781531;0.234540997;0.503677472
0.484002169;0.506236443;0.009761388;0.245932755;0.53335141;0.220715835;0.260303688;0.234273319;0.505422993
0.488315217;0.50326087;0.008423913;0.246467391;0.537228261;0.216304348;0.259782609;0.237228261;0.50298913
0.488864747;0.500271592;0.010863661;0.245247148;0.541553504;0.213199348;0.255024443;0.240086909;0.504888647
0.489165764;0.497833153;0.013001083;0.245937161;0.541982665;0.212080173;0.25460455;0.244312026;0.501083424
0.486799569;0.495150862;0.018049569;0.246228448;0.545528017;0.208243534;0.255387931;0.244342672;0.500269397
0.487896719;0.492738031;0.01936525;0.247444863;0.543571813;0.208983324;0.254706832;0.245024207;0.500268962
0.481560663;0.49091395;0.027525387;0.243452699;0.54302512;0.213522181;0.252805986;0.246125067;0.501068947
0.47989418;0.484391534;0.035714286;0.243121693;0.538888889;0.217989418;0.253174603;0.247089947;0.49973545
0.473780808;0.483744101;0.042475092;0.240429995;0.542737284;0.216832722;0.250917672;0.249606712;0.499475616
0.466216216;0.484147609;0.049636175;0.237525988;0.543139293;0.219334719;0.252079002;0.245841996;0.502079002
0.457070064;0.475414013;0.067515924;0.234904459;0.54343949;0.221656051;0.250955414;0.241528662;0.507515924
0.454107505;0.472870183;0.073022312;0.235547667;0.543356998;0.221095335;0.255578093;0.238590264;0.505831643
0.442440711;0.465167984;0.092391304;0.232954545;0.547677866;0.219367589;0.255187747;0.232460474;0.512351779
0.434561318;0.456374212;0.109064469;0.232428502;0.532476975;0.235094523;0.253029569;0.227581192;0.519389239
0.433220829;0.453953713;0.112825458;0.233124397;0.530376085;0.236499518;0.256268081;0.224686596;0.519045323
0.418669131;0.432994455;0.148336414;0.22181146;0.527033272;0.251155268;0.251848429;0.217421442;0.530730129
0.419638722;0.435155164;0.145206114;0.220240852;0.538675313;0.241083835;0.258452987;0.216535433;0.525011579
0.411684162;0.43153811;0.156777727;0.215426746;0.541533546;0.243039708;0.250570516;0.211775445;0.537654039
0.409347483;0.426507112;0.164145405;0.212914879;0.524949198;0.262135922;0.245879431;0.212237525;0.541883044
0.42467986;0.439580908;0.135739232;0.221187427;0.527590221;0.251222352;0.249592549;0.220256112;0.530151339
0.403778559;0.416080844;0.180140598;0.210237258;0.556239016;0.233523726;0.23440246;0.209358524;0.556239016
0.409413854;0.420071048;0.170515098;0.213365897;0.527975133;0.25865897;0.234458259;0.210923623;0.554618117
0.444284342;0.456292027;0.099423631;0.231748319;0.531219981;0.2370317;0.250960615;0.226705091;0.522334294
0.458745059;0.472332016;0.068922925;0.240118577;0.526926877;0.232954545;0.259140316;0.230978261;0.509881423
0.467620482;0.483182731;0.049196787;0.2437249;0.523343373;0.232931727;0.263303213;0.233433735;0.503263052
0.475089882;0.499229584;0.025680534;0.247046739;0.529019004;0.223934258;0.270929635;0.236260914;0.49280945
0.481683554;0.506625097;0.011691348;0.248895817;0.532865679;0.218238504;0.272278514;0.241101585;0.486619901
0.474877609;0.504509147;0.020613244;0.2460706;0.528987374;0.224942025;0.2692605;0.240401958;0.490337542
0.476523995;0.508949416;0.014526589;0.248508431;0.530220493;0.221271077;0.26848249;0.242542153;0.488975357
0.481191223;0.511494253;0.007314525;0.251567398;0.531086729;0.217345873;0.269592476;0.24477534;0.485632184
0.481568627;0.512941176;0.005490196;0.250980392;0.53254902;0.216470588;0.267973856;0.245228758;0.486797386
0.481801519;0.511128568;0.007069914;0.251374705;0.534956795;0.2136685;0.272322598;0.240638911;0.487038492
0.484737803;0.505870076;0.009392121;0.248369423;0.536133577;0.215497;0.272110618;0.237933733;0.489955648
0.477914741;0.495377504;0.026707756;0.243708269;0.533384694;0.222907036;0.268875193;0.232152029;0.498972779
0.481149013;0.491921005;0.026929982;0.240830982;0.534239549;0.224929469;0.270325725;0.229802513;0.499871762
0.477982591;0.493087558;0.028929852;0.239631336;0.532258065;0.228110599;0.271121352;0.226318484;0.502560164
0.476446493;0.493343574;0.030209933;0.240655402;0.530209933;0.229134665;0.271889401;0.225806452;0.502304147
0.473041709;0.491607325;0.035350966;0.237792472;0.532807731;0.229399797;0.268819939;0.225584944;0.505595117
0.464704415;0.480668496;0.054627089;0.232476927;0.525816912;0.241706161;0.262409578;0.223247693;0.514342729
0.43185512;0.447179011;0.12096587;0.215231019;0.502437892;0.282331089;0.241699559;0.209890875;0.548409566
0.449023861;0.462280067;0.088696071;0.222222222;0.520607375;0.257170403;0.250421788;0.217160762;0.53241745
0.461614416;0.472475932;0.065909652;0.23006665;0.523327573;0.246605776;0.25919526;0.219945692;0.520859047
0.471726564;0.479768786;0.048504649;0.235988942;0.524754964;0.239256094;0.261372204;0.226438804;0.512188992
0.470149254;0.475373134;0.054477612;0.236567164;0.515174129;0.248258706;0.262437811;0.225870647;0.511691542
0.477358968;0.48596003;0.036681002;0.239058943;0.521123198;0.23981786;0.264356185;0.23146977;0.504174045
0.448714869;0.466010089;0.085275042;0.226759548;0.505164545;0.268075907;0.253182801;0.220273841;0.526543358
0.465917603;0.484893883;0.049188514;0.234706617;0.517353308;0.247940075;0.266167291;0.227465668;0.506367041
0.476214834;0.496163683;0.027621483;0.239897698;0.521227621;0.23887468;0.274168798;0.232992327;0.492838875
0.47656648;0.495924605;0.027508915;0.239429445;0.51757514;0.242995415;0.276617422;0.232552216;0.490830362
0.476251605;0.501668806;0.022079589;0.240821566;0.521181001;0.237997433;0.281899872;0.235173299;0.482926829
0.473415133;0.502811861;0.023773006;0.241564417;0.519171779;0.239263804;0.28297546;0.235173824;0.481850716
0.453918186;0.486939379;0.059142435;0.232873337;0.502957122;0.264169542;0.277969443;0.225234105;0.496796451
0.453132708;0.485693143;0.061174149;0.230143069;0.510113468;0.259743463;0.28021707;0.225949679;0.493833251
0.444874275;0.476547389;0.078578337;0.225096712;0.503626692;0.271276596;0.277079304;0.222437137;0.500483559
0.456505758;0.477333987;0.066160255;0.228865474;0.50845381;0.262680716;0.282038716;0.225925018;0.492036266
0.461633358;0.479151246;0.059215396;0.230199852;0.510732791;0.259067358;0.285714286;0.227239082;0.487046632
0.461804697;0.482076638;0.056118665;0.228182942;0.510754017;0.261063041;0.284301607;0.228924598;0.486773795
0.418578498;0.437022042;0.14439946;0.206702654;0.464912281;0.328385065;0.25528565;0.210526316;0.534188034
0.424365942;0.437726449;0.137907609;0.207653986;0.464900362;0.327445652;0.259057971;0.211956522;0.528985507
0.465035829;0.477143563;0.057820608;0.226834692;0.498393872;0.274771436;0.278972078;0.232270818;0.488757104
0.485655738;0.494108607;0.020235656;0.234887295;0.511782787;0.253329918;0.286116803;0.241547131;0.472336066
0.494662848;0.502473314;0.002863838;0.240041656;0.513928664;0.24602968;0.291070034;0.244727935;0.464202031
0.491935484;0.504162331;0.003902185;0.238033299;0.514568158;0.247398543;0.291883455;0.245057232;0.463059313
0.49375975;0.500780031;0.005460218;0.237129485;0.511960478;0.250910036;0.293811752;0.244669787;0.461518461
0.496230829;0.497790486;0.005978685;0.237327788;0.510787627;0.251884585;0.295814921;0.244606187;0.459578893
