apc.00;apc.10;apc.11;kras.00;kras.10;kras.11;p53.00;p53.10;p53.11
0.396551724;0.432296047;0.171152229;0.254835997;0.694491169;0.050672834;0.466568545;0.376576955;0.1568545
0.418862077;0.457604605;0.123533319;0.267876909;0.693159176;0.038963914;0.481071508;0.398715962;0.12021253
0.442800094;0.490016444;0.067183463;0.285412262;0.683814893;0.030772845;0.501057082;0.421658445;0.077284473
0.460791454;0.509832484;0.029376062;0.298373392;0.672978878;0.02864773;0.510075261;0.439184268;0.050740471
0.470907298;0.516272189;0.012820513;0.305719921;0.667406312;0.026873767;0.517011834;0.443047337;0.039940828
0.47134706;0.52096254;0.007690399;0.308608286;0.665839742;0.025551972;0.520218308;0.443562391;0.0362193
0.466485283;0.522137027;0.01137769;0.304476874;0.665100173;0.030422953;0.517190205;0.442740539;0.040069256
0.462072385;0.528259792;0.009667824;0.305156173;0.666584036;0.028259792;0.519831433;0.440753594;0.039414973
0.460523039;0.533997509;0.005479452;0.306351183;0.667247821;0.026400996;0.519053549;0.444084682;0.036861768
0.460194659;0.535562765;0.004242575;0.308959321;0.665585226;0.025455453;0.512353382;0.451709508;0.03593711
0.455746697;0.536524557;0.007728746;0.30241835;0.672151583;0.025430067;0.506856146;0.453502867;0.039640987
0.457699027;0.534314949;0.007986024;0.304716746;0.669827801;0.025455453;0.500124782;0.460194659;0.039680559
0.458841084;0.529221587;0.011937329;0.300671475;0.67047998;0.028848545;0.496891321;0.460084556;0.043024123
0.459701493;0.52761194;0.012686567;0.3;0.670895522;0.029104478;0.49278607;0.464179104;0.043034826
0.463814971;0.522755533;0.013429495;0.297935837;0.672718229;0.029345934;0.492663517;0.46431236;0.043024123
0.458508794;0.523408472;0.018082735;0.292791677;0.674510775;0.032697548;0.489224672;0.463710676;0.047064652
0.456243854;0.516961652;0.026794494;0.286627335;0.681415929;0.031956735;0.479596853;0.465093412;0.055309735
0.453984703;0.521588946;0.024426351;0.289168517;0.6797434;0.031088083;0.480878362;0.469528744;0.049592894
0.442905734;0.517249757;0.039844509;0.282798834;0.669339164;0.047862002;0.471817298;0.463313897;0.064868805
0.439501344;0.526277194;0.034221462;0.285504767;0.67562943;0.038865803;0.476411635;0.470789538;0.052798827
0.429980751;0.521655438;0.048363811;0.281039461;0.685274302;0.033686237;0.471847931;0.466794995;0.061357074
0.432706223;0.521225277;0.0460685;0.279546551;0.687650748;0.032802701;0.471297636;0.469609262;0.059093102
0.434207361;0.51888381;0.046908828;0.277363483;0.690882848;0.031753669;0.468847727;0.471734424;0.059417849
0.43679268;0.51697568;0.04623164;0.274259571;0.694919335;0.030821093;0.470021671;0.472911149;0.05706718
0.401425707;0.481398975;0.117175317;0.254399644;0.641568278;0.104032078;0.437291156;0.439518824;0.12319002
0.4103902;0.489791289;0.099818512;0.25884755;0.681488203;0.059664247;0.444419238;0.449410163;0.106170599
0.431099575;0.504719207;0.064181218;0.272770175;0.685700802;0.041529023;0.459886739;0.469089193;0.071024068
0.443071705;0.518168605;0.03875969;0.282218992;0.691133721;0.026647287;0.471899225;0.483042636;0.04505814
0.452993568;0.53043048;0.016575952;0.285254824;0.699406235;0.015338941;0.482187036;0.494309748;0.023503216
0.451347305;0.541916168;0.006736527;0.286926148;0.70259481;0.010479042;0.48752495;0.497754491;0.014720559
0.440757129;0.536873156;0.022369715;0.28294002;0.692477876;0.024582104;0.479351032;0.489429695;0.031219272
0.45025;0.542;0.00775;0.28925;0.69675;0.014;0.48725;0.49575;0.017
0.450891736;0.546093946;0.003014318;0.291384074;0.698317006;0.01029892;0.489073097;0.498367244;0.012559658
0.453973843;0.54250503;0.003521127;0.292253521;0.69668008;0.011066398;0.487676056;0.499496982;0.012826962
0.452782674;0.544447243;0.002770083;0.293880635;0.694535382;0.011583984;0.485016369;0.502392344;0.012591287
0.451059536;0.54641776;0.002522704;0.294147326;0.693239152;0.012613522;0.486125126;0.500756811;0.013118063
0.448327885;0.543625849;0.008046266;0.295197385;0.687201408;0.017601207;0.480010058;0.501634398;0.018355544
0.445367573;0.54632427;0.008308157;0.295820745;0.686555891;0.017623364;0.4806143;0.501007049;0.018378651
0.448032291;0.543895055;0.008072654;0.293895055;0.687941473;0.018163471;0.480575177;0.50025227;0.019172553
0.442676768;0.549242424;0.008080808;0.295454545;0.685606061;0.018939394;0.480555556;0.499242424;0.02020202
0.447195553;0.543961597;0.00884285;0.297625063;0.682668014;0.019706923;0.483324912;0.49469429;0.021980798
0.449557522;0.541845765;0.008596713;0.297850822;0.681415929;0.020733249;0.483185841;0.493552465;0.023261694
0.432879377;0.520671206;0.046449416;0.284533074;0.656371595;0.059095331;0.464980545;0.473735409;0.061284047
0.437253937;0.525590551;0.037155512;0.28617126;0.663385827;0.050442913;0.469980315;0.477608268;0.052411417
0.441929868;0.530713753;0.027356379;0.286993285;0.671474758;0.041531957;0.474757523;0.481969659;0.043272818
0.445554446;0.531718282;0.022727273;0.28996004;0.672827173;0.037212787;0.474775225;0.486263736;0.038961039
0.448180678;0.533249686;0.018569636;0.292095358;0.674278545;0.033626098;0.47553325;0.489084065;0.035382685
0.452735064;0.532392236;0.0148727;0.295941518;0.673052685;0.031005798;0.478951349;0.488530376;0.032518276
0.428300545;0.496563167;0.075136288;0.275894762;0.633799479;0.09030576;0.451291775;0.456743304;0.091964921
0.446437469;0.523667165;0.029895366;0.28898854;0.664175386;0.046836074;0.469855506;0.481813652;0.048330842
0.454754015;0.538873311;0.006372674;0.294417538;0.680346673;0.025235789;0.478715269;0.494774407;0.026510324
0.454219031;0.545268017;0;0.297255707;0.682226212;0.020518082;0.479610156;0.498845858;0.021543986
0.453984576;0.546015424;0;0.296658098;0.68277635;0.020565553;0.477634961;0.500771208;0.02159383
0.451970126;0.548029874;0;0.296162761;0.682719547;0.021117693;0.474890549;0.50321916;0.021890291
0.4516628;0.5483372;0;0.298272751;0.680329982;0.021397267;0.472802269;0.505284867;0.021912864
0.451046241;0.548953759;0;0.29759752;0.680185998;0.022216482;0.468096099;0.509687419;0.022216482
0.451696452;0.548303548;0;0.296555297;0.680652681;0.022792023;0.465423465;0.512043512;0.022533023
0.454403741;0.545596259;0;0.294102364;0.682774747;0.023122889;0.462717589;0.51441933;0.022863081
0.454190526;0.545809474;0;0.293857366;0.682717335;0.023425299;0.46225924;0.514575742;0.023165018
0.452362307;0.547637693;0;0.292873923;0.683372488;0.023753589;0.460715218;0.515792221;0.023492561
0.452430737;0.547569263;0;0.295608991;0.680345008;0.024046001;0.461578672;0.514636696;0.023784631
0.450707918;0.549292082;0;0.296801259;0.678552701;0.024646041;0.458835868;0.517042475;0.024121657
0.45144357;0.54855643;0;0.298425197;0.676902887;0.024671916;0.457742782;0.518110236;0.024146982
0.451961042;0.548038958;0;0.299289287;0.67596736;0.024743354;0.458278494;0.517504606;0.024216899
0.451885051;0.548114949;0;0.301344582;0.673872924;0.024782494;0.458212497;0.517532296;0.024255207
0.452406134;0.547593866;0;0.305393971;0.669751454;0.024854574;0.455843469;0.519830777;0.024325754
0.453389831;0.546610169;0;0.304290254;0.671080508;0.024629237;0.454184322;0.521451271;0.024364407
0.455414013;0.544585987;0;0.303874735;0.67170913;0.024416136;0.452494692;0.523089172;0.024416136
0.458632615;0.541367385;0;0.305400372;0.670391061;0.024208566;0.453844107;0.521681298;0.024474594
0.458422175;0.541577825;0;0.305970149;0.670042644;0.023987207;0.45575693;0.519722814;0.024520256
0.458166266;0.541833734;0;0.306067896;0.669874365;0.024057739;0.457631649;0.517775996;0.024592355
0.459727054;0.540272946;0;0.306395504;0.669521006;0.024083489;0.459994648;0.515386674;0.024618678
0.461517833;0.538482167;0;0.306248324;0.669616519;0.024135157;0.461517833;0.513810673;0.024671494
0.463336019;0.536663981;0;0.307547677;0.66827827;0.024174053;0.461455815;0.51383293;0.024711254
0.464891041;0.535108959;0;0.312079634;0.663707291;0.024213075;0.460048426;0.51520043;0.024751143
0.466307278;0.533692722;0;0.312938005;0.662803235;0.02425876;0.457951482;0.517250674;0.024797844
0.467855213;0.532144787;0;0.314964884;0.660723933;0.024311183;0.45623987;0.518908698;0.024851432
0.471177267;0.528822733;0;0.317185386;0.658457375;0.02435724;0.451962111;0.523139378;0.024898512
0.473841149;0.526158851;0;0.318514503;0.657088642;0.024396856;0.44619138;0.528869612;0.024939008
0.47204126;0.527415852;0;0.320575461;0.654994571;0.024429967;0.445439739;0.529587405;0.024972856
0.469725767;0.529731197;0;0.321748575;0.653814825;0.024436601;0.446646755;0.528373608;0.024979636
0.466159282;0.533297092;0;0.322913835;0.652622995;0.024463169;0.447404186;0.527589019;0.025006795
0.465521941;0.533932952;0;0.323521395;0.65194876;0.024529845;0.447805942;0.526573998;0.02562006
0.466302865;0.533151432;0;0.324420191;0.651023192;0.024556617;0.448840382;0.525238745;0.025920873
0.465719749;0.533733952;0;0.326413548;0.649003005;0.024583447;0.449057635;0.524720022;0.026222344
0.466484268;0.532968536;0;0.329685363;0.645690834;0.024623803;0.45253078;0.520383037;0.027086183
0.466046002;0.533406353;0;0.327217963;0.648138007;0.024644031;0.450985761;0.52135816;0.027656079
0.465990126;0.533735601;0;0.327756445;0.647558969;0.024684586;0.448985189;0.522764674;0.028250137
0.465512503;0.534212696;0;0.327012916;0.648255015;0.024732069;0.449024457;0.522121462;0.028854081
0.466574966;0.533149931;0;0.324896836;0.650343879;0.024759285;0.451169188;0.519394773;0.029436039
0.46898263;0.53074166;0;0.325613455;0.64957265;0.024813896;0.454370003;0.515853322;0.029776675
0.467586207;0.532137931;0;0.323310345;0.651862069;0.024827586;0.453793103;0.516137931;0.030068966
0.468508287;0.53121547;0;0.325138122;0.65;0.024861878;0.453314917;0.516574586;0.030110497
0.470702045;0.529021559;0;0.327529022;0.647595357;0.024875622;0.451907131;0.517965727;0.030127142
0.469529086;0.530193906;0;0.330747922;0.64432133;0.024930748;0.453739612;0.516066482;0.030193906
0.472707121;0.527015794;0;0.334441674;0.640620671;0.024937656;0.451371571;0.518426157;0.030202272
0.472676838;0.52704577;0;0.33592233;0.639112344;0.024965326;0.451040222;0.518723994;0.030235784
0.473917869;0.525804661;0;0.338790233;0.636237514;0.024972253;0.451442841;0.518312986;0.030244173
0.474736258;0.524986119;0;0.341754581;0.634647418;0.023598001;0.453636868;0.516102165;0.030260966
0.478877154;0.520844914;0;0.34102279;0.635630906;0.023346304;0.455808783;0.514174541;0.030016676
0.48025584;0.519466073;0;0.339265851;0.637374861;0.023359288;0.455784205;0.514460512;0.029755284
0.47832129;0.519455253;0.002223457;0.341856587;0.63479711;0.023346304;0.461645359;0.508615898;0.029738744
0.477158774;0.520612813;0.002228412;0.344568245;0.632590529;0.022841226;0.468523677;0.501671309;0.029805014
0.478370081;0.519397153;0.002232766;0.345241418;0.632151828;0.022606754;0.473067262;0.497348591;0.029584147
0.476961743;0.520804245;0.002234013;0.345154985;0.632225635;0.02261938;0.472493717;0.497905613;0.02960067
0.476403239;0.520804245;0.002792516;0.346271991;0.631108629;0.02261938;0.474169226;0.4956716;0.030159173
0.479172491;0.518311434;0.002516075;0.346659212;0.630696114;0.022644674;0.474699469;0.494828068;0.030472463
0.479574706;0.517627308;0.002797985;0.346670397;0.630665921;0.022663682;0.476217124;0.493005036;0.03077784
0.481792717;0.515406162;0.00280112;0.345938375;0.631372549;0.022689076;0.476470588;0.492436975;0.031092437
0.484593838;0.512605042;0.00280112;0.34789916;0.629411765;0.022689076;0.475630252;0.492997199;0.031372549
0.489618406;0.50701459;0.003367003;0.343995511;0.635521886;0.020482604;0.477272727;0.493265993;0.029461279
0.490460157;0.505331089;0.004208754;0.343995511;0.639169473;0.016835017;0.476992144;0.497194164;0.025813692
0.494391475;0.501402131;0.004206394;0.34155917;0.646943354;0.011497476;0.477846326;0.501682557;0.020471116
0.495930396;0.500140331;0.003929273;0.342127421;0.648330059;0.00954252;0.47628403;0.505192254;0.018523716
0.494382022;0.501685393;0.003932584;0.338483146;0.652247191;0.009269663;0.476966292;0.505337079;0.017696629
0.492831037;0.503514197;0.003654765;0.335957267;0.655889795;0.008152938;0.47933652;0.503795333;0.016868147
0.491144223;0.505201012;0.003654765;0.332302502;0.660669103;0.007028395;0.480742198;0.503514197;0.015743604
0.492965672;0.502532358;0.00450197;0.333145751;0.66150816;0.005346089;0.481710748;0.504220597;0.014068655
0.490990991;0.50365991;0.005349099;0.333896396;0.661599099;0.004504505;0.488738739;0.498310811;0.01295045
0.492961712;0.501689189;0.005349099;0.338400901;0.658220721;0.003378378;0.49268018;0.495495495;0.011824324
0.495632573;0.499577346;0.004790082;0.338123415;0.65905889;0.002817695;0.492251338;0.496196112;0.01155255
0.496761476;0.497887919;0.005350605;0.337369755;0.659250915;0.00337933;0.489721205;0.497887919;0.012390876
0.498168498;0.495914342;0.00591716;0.336996337;0.659622429;0.003381234;0.488588335;0.499295576;0.012116089
0.49704142;0.496196112;0.006762468;0.336996337;0.65905889;0.003944773;0.489433643;0.498168498;0.012397859
0.50253664;0.490417136;0.007046223;0.338500564;0.657553551;0.003945885;0.49464487;0.493235626;0.012119504
0.505073281;0.487316798;0.007609921;0.336527621;0.659526494;0.003945885;0.496335964;0.491544532;0.012119504
0.509019166;0.482525366;0.008455468;0.334836528;0.66065389;0.004509583;0.493235626;0.494363021;0.012401353
0.504625736;0.481917578;0.013456686;0.33249229;0.659097281;0.008410429;0.493411831;0.490888702;0.015699467
0.503081232;0.482072829;0.014845938;0.335014006;0.655742297;0.009243697;0.496078431;0.48767507;0.016246499
0.500977927;0.481419391;0.017602682;0.332774518;0.655210953;0.012014529;0.494830958;0.486448729;0.018720313
0.503757306;0.475647092;0.020595603;0.32980796;0.657389368;0.012802672;0.488728082;0.489563039;0.021708878
0.49437277;0.472138348;0.033488883;0.328849849;0.646445237;0.024704914;0.48009882;0.486961296;0.032939885
0.495478213;0.470265826;0.034255961;0.32776103;0.647026583;0.025212387;0.477117018;0.489175116;0.033707865
0.49917988;0.464461454;0.036358666;0.323674139;0.648715145;0.027610716;0.48086386;0.483050847;0.036085293
0.498907701;0.462861824;0.038230475;0.324959039;0.646368105;0.028672856;0.479519388;0.483615511;0.036865101
0.493355031;0.463249254;0.043395715;0.325739083;0.641442908;0.032818009;0.474098183;0.485218335;0.040683483
0.476152833;0.453754941;0.070092227;0.311725955;0.628194993;0.060079051;0.457444005;0.475098814;0.067457181
0.473698193;0.464399575;0.061902232;0.310573858;0.637619554;0.051806589;0.458023379;0.483262487;0.058714134
0.467309195;0.455847877;0.076842928;0.299296692;0.650429799;0.050273509;0.449335765;0.477468091;0.073196145
0.453168392;0.441555163;0.105276445;0.289825802;0.628881596;0.081292603;0.438525625;0.459479929;0.101994446
0.466337406;0.455939693;0.077722901;0.298934234;0.639719262;0.061346504;0.451260723;0.47231609;0.076423187
0.464118565;0.46073843;0.075143006;0.300572023;0.63624545;0.063182527;0.452418097;0.470878835;0.076703068
0.478375527;0.462025316;0.059599156;0.303797468;0.643196203;0.053006329;0.455168776;0.480221519;0.064609705
0.490469799;0.469261745;0.040268456;0.306577181;0.655302013;0.038120805;0.465503356;0.487516779;0.046979866
0.496863921;0.479956368;0.023179711;0.310880829;0.664030543;0.025088628;0.471775293;0.495773112;0.032451595
0.48879892;0.479352227;0.031848853;0.307422402;0.656950067;0.03562753;0.46585695;0.492847503;0.041295547
0.487005956;0.484840282;0.028153763;0.308337845;0.662696264;0.028965891;0.46724418;0.495127233;0.037628587
0.490632636;0.486016834;0.023350529;0.31251697;0.660059734;0.027423296;0.471626392;0.495791474;0.032582134
0.494406548;0.48840382;0.017189632;0.315143247;0.664120055;0.020736698;0.480491132;0.493042292;0.026466576
0.500823271;0.488474204;0.010702525;0.31284303;0.671514819;0.015642151;0.486553238;0.493413831;0.020032931
0.497387957;0.49491339;0.007698653;0.315094858;0.671157547;0.013747594;0.490789112;0.495188342;0.014022546
0.491506849;0.496986301;0.011506849;0.316986301;0.665205479;0.017808219;0.487123288;0.495068493;0.017808219
0.493535076;0.497936726;0.008528198;0.31829436;0.666574966;0.015130674;0.484456671;0.500687758;0.014855571
0.495041322;0.498071625;0.006887052;0.320936639;0.665564738;0.013498623;0.485399449;0.50137741;0.01322314
0.489303346;0.498902907;0.011793747;0.319253977;0.663466813;0.01727921;0.480252331;0.501371366;0.018376303
0.4889989;0.501650165;0.009350935;0.320957096;0.663641364;0.01540154;0.48239824;0.501650165;0.015951595
0.48789213;0.504127683;0.007980187;0.323059989;0.66263071;0.014309301;0.477710512;0.507154651;0.015134838
0.489925476;0.503174165;0.006900359;0.319072592;0.667678719;0.013248689;0.476400773;0.509246481;0.014352746
0.489514349;0.503587196;0.006898455;0.322295806;0.664735099;0.012969095;0.477649007;0.508278146;0.014072848
0.485172982;0.503844042;0.010982976;0.318506315;0.664744646;0.016749039;0.479132345;0.502745744;0.018121911
0.483597594;0.5;0.016402406;0.318753417;0.659103335;0.022143248;0.471842537;0.504373975;0.023783488
0.4835015;0.497136624;0.019361876;0.319880011;0.654758658;0.025361331;0.468775566;0.503681484;0.027542951
0.482777326;0.491727692;0.025494982;0.321399512;0.655817738;0.02278275;0.468673718;0.498508272;0.032818009
0.477504017;0.486073915;0.036422067;0.316818425;0.647562935;0.03561864;0.470540975;0.486073915;0.04338511
0.484954326;0.482267598;0.032778076;0.320257926;0.647770016;0.031972058;0.474476088;0.486029017;0.039494895
0.484522207;0.484522207;0.030955585;0.322745626;0.647375505;0.029878869;0.469986541;0.492328398;0.037685061
0.488547561;0.48261924;0.028833199;0.322015629;0.64969011;0.02829426;0.474535166;0.489894907;0.035569927
0.492179072;0.481121899;0.026699029;0.317152104;0.656418554;0.026429342;0.472222222;0.493797195;0.033980583
0.495009442;0.480442406;0.024548152;0.318856218;0.65605611;0.025087672;0.476126248;0.490963043;0.032910709
0.473029046;0.465248963;0.061721992;0.308609959;0.628630705;0.062759336;0.462136929;0.467582988;0.070280083
0.469857697;0.466235446;0.063906856;0.3076326;0.644760673;0.047606727;0.462354463;0.464165589;0.073479948
0.4716594;0.458579123;0.069761477;0.296999231;0.641446525;0.061554245;0.462426263;0.457809695;0.079764042
0.475380253;0.459138953;0.065480794;0.290281;0.64836298;0.06135602;0.462748131;0.460685744;0.076566125
0.486842105;0.469736842;0.043421053;0.298421053;0.658157895;0.043421053;0.476578947;0.466578947;0.056842105
0.492931448;0.479861296;0.027207255;0.30381435;0.666844492;0.029341158;0.485729528;0.4721259;0.042144572
0.491918103;0.489762931;0.018318966;0.308189655;0.670258621;0.021551724;0.49137931;0.473599138;0.035021552
0.497150611;0.491723202;0.011126187;0.306919946;0.677883311;0.015196744;0.495793758;0.474626866;0.029579376
0.501904244;0.489662677;0.008433079;0.309847661;0.677366703;0.012785637;0.493743199;0.47796518;0.028291621
0.493708166;0.483534137;0.022757697;0.307630522;0.673360107;0.019009371;0.489692102;0.465595716;0.044712182
0.494632313;0.48389694;0.021470746;0.307031669;0.672034353;0.020933977;0.487385937;0.466988728;0.045625335
0.493383743;0.490953281;0.015662976;0.309478801;0.67431812;0.016203079;0.485282204;0.472049689;0.042668107
0.49383378;0.484986595;0.021179625;0.307506702;0.668632708;0.02386059;0.482573727;0.466487936;0.050938338
0.497298757;0.487844408;0.014856834;0.309562399;0.672339276;0.018098325;0.481631551;0.471096704;0.047271745
0.494597515;0.491626148;0.013776337;0.309292274;0.675040519;0.015667207;0.478119935;0.473257699;0.048622366
0.495119306;0.494848156;0.010032538;0.307212581;0.679501085;0.013286334;0.476409978;0.473969631;0.04962039
0.497827268;0.493753395;0.008419337;0.305540467;0.681966323;0.01249321;0.469581749;0.479630636;0.050787615
0.489333333;0.484266667;0.0264;0.299733333;0.689866667;0.0104;0.4624;0.4664;0.0712
0.485767491;0.484969407;0.029263102;0.297419526;0.684756584;0.017823889;0.457302474;0.466347433;0.076350093
0.487021675;0.489697618;0.023280706;0.293818571;0.690393364;0.015788065;0.459727054;0.467219695;0.073053251
0.492897347;0.48619673;0.020905923;0.297239346;0.687215224;0.01554543;0.463682659;0.463682659;0.072634682
0.487700535;0.489037433;0.023262032;0.29973262;0.680481283;0.019786096;0.467112299;0.456417112;0.076470588
0.486421725;0.486155485;0.02742279;0.297923323;0.676517572;0.025559105;0.463791267;0.454206603;0.08200213
0.492773019;0.484475375;0.022751606;0.301391863;0.676927195;0.021680942;0.459582441;0.459314775;0.081102784
0.491680086;0.487922705;0.020397209;0.304079442;0.676596887;0.019323671;0.458668814;0.459205582;0.082125604
0.471166279;0.472200672;0.056633049;0.292474787;0.690716318;0.016808896;0.438065684;0.44194466;0.119989656
0.48008441;0.481667106;0.038248483;0.299129517;0.686098655;0.014771828;0.448694276;0.445792667;0.105513057
0.470940839;0.479801929;0.049257232;0.293197811;0.675788376;0.031013813;0.440708887;0.442011989;0.117279124
0.473767886;0.492845787;0.033386328;0.295707472;0.682829889;0.021462639;0.448595654;0.448065713;0.103338633
0.477958857;0.498263425;0.023777718;0.29869089;0.686080684;0.015228426;0.449104996;0.454715469;0.096179535
0.481194985;0.494798613;0.024006402;0.300880235;0.682048546;0.017071219;0.449453188;0.453720992;0.09682582
0.492734123;0.49138859;0.015877287;0.306243272;0.681377826;0.012378902;0.45452099;0.45532831;0.0901507
0.491913747;0.49541779;0.012668464;0.305929919;0.681940701;0.01212938;0.457681941;0.453638814;0.088679245
0.480136806;0.484609313;0.035253881;0.300447251;0.687450671;0.012102078;0.448829255;0.440410418;0.110760326
0.479266348;0.493354599;0.027379054;0.302764487;0.690590112;0.006645401;0.454811271;0.445773525;0.099415205
0.48423303;0.494655265;0.021111705;0.30464992;0.689738108;0.005611972;0.458043827;0.447354356;0.094601817
0.48643617;0.487765957;0.025797872;0.304255319;0.681914894;0.013829787;0.459840426;0.440957447;0.099202128
0.491176471;0.488235294;0.020588235;0.309090909;0.680481283;0.010427807;0.463368984;0.44144385;0.095187166
0.49665328;0.4854083;0.01793842;0.305756359;0.684069612;0.010174029;0.464257028;0.442034806;0.093708166
0.492381716;0.488104785;0.019513499;0.303127506;0.683239775;0.013632719;0.458166266;0.445335472;0.096498262
0.493565684;0.489812332;0.016621984;0.302680965;0.684986595;0.01233244;0.457104558;0.44772118;0.095174263
0.465631365;0.469195519;0.065173116;0.289460285;0.699592668;0.010947047;0.431771894;0.428207739;0.140020367
0.465270684;0.472420838;0.062308478;0.292390194;0.693054137;0.014555669;0.435393258;0.427987743;0.136618999
0.470618424;0.471901463;0.057480113;0.29663844;0.689761355;0.013600205;0.440851937;0.426995124;0.132152938
0.46942446;0.477389517;0.053186023;0.299845838;0.686793422;0.01336074;0.442189106;0.428828366;0.128982528
0.465617863;0.470692718;0.063689419;0.299416392;0.672671911;0.027911698;0.440497336;0.419944177;0.139558488
0.464767235;0.475451539;0.059781226;0.299160519;0.672602391;0.02823709;0.440854744;0.42177563;0.137369626
0.465311309;0.477763659;0.056925032;0.299872935;0.672426938;0.027700127;0.4386277;0.42592122;0.13545108
0.464348261;0.465098824;0.070552915;0.295471604;0.659494621;0.045033775;0.432574431;0.418814111;0.148611459
0.402795699;0.397849462;0.199354839;0.25311828;0.713978495;0.032903226;0.371612903;0.361075269;0.267311828
0.453710418;0.445250181;0.101039401;0.280879865;0.694464588;0.024655547;0.416001934;0.405366207;0.178631859
0.485097636;0.474049332;0.040853032;0.300359712;0.683453237;0.01618705;0.44270298;0.432425488;0.124871531
0.501589825;0.492580816;0.005829359;0.308956015;0.680975093;0.010068892;0.460254372;0.444621092;0.095124536
0.506379585;0.492822967;0;0.30728336;0.682349814;0.010366826;0.462785752;0.445507709;0.091706539
0.502662407;0.497337593;0;0.305910543;0.68343983;0.010649627;0.465122471;0.443556976;0.091320554
0.501331203;0.498668797;0;0.305378062;0.68370607;0.010915868;0.466986155;0.44142705;0.091586794
0.498000533;0.501999467;0;0.304185551;0.684617435;0.011197014;0.466542255;0.441482271;0.091975473
0.491855808;0.508144192;0;0.301735648;0.686515354;0.011748999;0.466221629;0.441121495;0.092656876
0.490646713;0.509353287;0;0.299305184;0.688401924;0.012292892;0.467664351;0.439070016;0.093265633
0.487961477;0.512038523;0;0.299090423;0.688336009;0.012573569;0.470840021;0.43552702;0.093632959
0.485668363;0.514331637;0;0.297347977;0.689793732;0.012858291;0.470131262;0.435842486;0.094026252
0.482823403;0.517176597;0;0.295222759;0.691626409;0.013150832;0.471282877;0.43424584;0.094471283
0.480386889;0.519613111;0;0.292853305;0.693713057;0.013433638;0.470983342;0.434175175;0.094841483
0.479569892;0.520430108;0;0.294892473;0.691666667;0.01344086;0.47311828;0.431989247;0.094892473
0.478740581;0.521259419;0;0.294402583;0.692142088;0.013455328;0.474434876;0.430032293;0.095532831
0.478846672;0.521153328;0;0.2934519;0.693074643;0.013473457;0.474265697;0.429803288;0.095931016
0.478941685;0.521058315;0;0.292386609;0.694114471;0.01349892;0.476241901;0.42737581;0.096382289
0.477837838;0.522162162;0;0.294324324;0.692162162;0.013513514;0.476486486;0.426756757;0.096756757
0.476048714;0.523951286;0;0.29661705;0.68985115;0.0135318;0.476860622;0.425981055;0.097158322
0.478190192;0.521809808;0;0.301273368;0.685180168;0.013546464;0.480357627;0.42210783;0.097534543
0.478284473;0.521715527;0;0.305374593;0.681053203;0.013572204;0.483713355;0.418295331;0.097991314
0.477835192;0.522164808;0;0.307587707;0.678814251;0.013598042;0.486809899;0.414740277;0.098449823
0.478355568;0.521644432;0;0.307922679;0.677919956;0.014157365;0.487884563;0.413286142;0.098829295
0.477798965;0.522201035;0;0.311359303;0.674203214;0.014437483;0.487060746;0.41378371;0.099155543
0.478023478;0.521976522;0;0.314496314;0.670761671;0.014742015;0.491127491;0.40950041;0.099372099
0.476216512;0.523783488;0;0.316839803;0.668398032;0.014762165;0.492618917;0.408693275;0.098687808
0.478534318;0.521465682;0;0.318020235;0.667213563;0.014766202;0.496035001;0.406617446;0.097347553
0.477142075;0.522857925;0;0.317820969;0.66739666;0.014782371;0.502053107;0.402408979;0.095537914
0.474910886;0.525089114;0;0.31889224;0.666301069;0.01480669;0.501233891;0.403893611;0.094872498
0.472542559;0.527457441;0;0.32070291;0.664470071;0.014827018;0.500274574;0.40472268;0.095002746
0.470022002;0.529977998;0;0.323707371;0.661441144;0.014851485;0.499449945;0.406490649;0.094059406
0.467217631;0.532782369;0;0.325068871;0.660055096;0.014876033;0.499724518;0.406060606;0.094214876
0.465398401;0.534601599;0;0.327543424;0.657568238;0.014888337;0.498207885;0.40887786;0.092914254
0.465507726;0.534492274;0;0.332781457;0.652317881;0.014900662;0.498896247;0.408664459;0.092439294
0.464769273;0.535230727;0;0.336280741;0.648798011;0.014921249;0.500690799;0.408123791;0.09118541
0.462475768;0.537524232;0;0.337302686;0.648296871;0.014400443;0.502076987;0.407920244;0.090002769
0.46066482;0.53933518;0;0.33933518;0.646260388;0.014404432;0.503601108;0.407202216;0.089196676
0.45938453;0.54061547;0;0.338231217;0.647629609;0.014139174;0.500693097;0.410590518;0.088716385
0.458634092;0.541365908;0;0.337867851;0.648806219;0.01332593;0.502776235;0.409217102;0.088006663
0.45676953;0.54323047;0;0.337225466;0.64970809;0.013066444;0.505143175;0.409229914;0.085626911
0.456340378;0.543659622;0;0.33676307;0.650444939;0.012791991;0.507508343;0.407397108;0.085094549
0.454013378;0.545986622;0;0.332218506;0.655518395;0.012263099;0.509197324;0.407748049;0.083054627
0.452387601;0.547612399;0;0.330075398;0.657916783;0.012007819;0.510192684;0.407986596;0.08182072
0.452640402;0.547359598;0;0.331936295;0.656049176;0.012014529;0.51131601;0.407935177;0.080748813
0.454570869;0.545429131;0;0.331283198;0.656975119;0.011741683;0.515236231;0.404528935;0.080234834
0.454977629;0.545022371;0;0.332774049;0.655760626;0.011465324;0.514821029;0.406319911;0.07885906
